0,1,2
b-oX6y1Jm1jYLoWifmIrtaSQ,HAS_REVIEW,r-UnxBaP4x5p6EFwCEwfF7Sw
u-_sYnP7ZxNeNiuDEP9FjJgg,WRITE_REVIEW,r-1eTbYSLsDeRrh6yrdAin6w
u-YA8a8GgpdpBANRHmzbbaXQ,VISIT,b-MgsOZpYSntKSCzNROiWgYQ
u-mNZBDzcu0ejBXcdriqe3gA,RECOMMEND,b-h3_Jnt_y0VPaC5x5kCWY0w
b-f6T2YaTfGoSyQV-l4jzrjw,HAS_REVIEW,r-CAwGZzN4vD_jgnWU88v_Ng
u-_hJBdcaVc5QCvninKGpMUg,WRITE_REVIEW,r-L5z7MtdpG4ZzARlUu6Ndjw
b-V_jIfMz9Z7a5mthleRq0_w,HAS_MENU,Aloo_Bhindi
Great,MENU_ATTR_FOR,b-Pzs43Fkub-6A9hA1zqpF_w
b-35KvoWbA3kEsdckaWqG3OA,HAS_MENU,Rice
u-0E0RQR-F6n3vTMKN5N5otw,VISIT,b-BoiAZQB9AHRvazM055GFOw
u-D1sFmPCZvbCJaHDWlkNLgw,RATE,b-xYpAg60oZVbOtSYgrOKBgQ
Friendly,ASPECT_ATTR_FOR,b-V_jIfMz9Z7a5mthleRq0_w
Poori,IS,Delicious
b-COfzp0tze_F8N13zn40zzg,HAS_ASPECT,Staff
u-j6wLUT0ZXi-x0otelYIFpA,HAS_FRIEND,u-rK4I1CJLXCQSZIhigdJcnQ
b-xYpAg60oZVbOtSYgrOKBgQ,HAS_ASPECT,Food
u-6Ki3bAL0wx9ymbdJqbSWMA,WRITE_REVIEW,r-epl6ZBunmDeoiuv3IeXeLw
u-Dfqc8HPcVkCi71-R3KiqTQ,WRITE_REVIEW,r-PrlnnZY5KAPT1wkbnRrqGg
b-7xA6iSP0Ndn08tpBFQtUKA,HAS_REVIEW,r-I3y5ux_ErvxFwKe0xwQtzQ
u-AXaarmVW5s-bm08Jy5L5xQ,ORDER,Biryani
b-5eDg_Y2N6aU_k7tIxoFXTg,HAS_ASPECT,Food
b-c4qE3ygdEQUD9dZjganavA,HAS_ASPECT,Service
b-qcqDjeirxvdgW5kQVkEwSA,HAS_MENU,Fried_Rice
u-pj5MOVaZkHmgCD0Atxw0wA,RATE,b-S4qUsi44l5D9BbUCkhwQEA
b-0zTLMQOZhiCp9GFtegiFsw,HAS_REVIEW,r-7_b5bv1sYi8DoTVuDi9XJQ
b-Dd1w7xR7Xs3bthwusgy33Q,HAS_ASPECT,Service
Disappointment,ASPECT_ATTR_FOR,b-V_jIfMz9Z7a5mthleRq0_w
b-Pzs43Fkub-6A9hA1zqpF_w,HAS_REVIEW,r-ZyJQ1nAt4pzKlRZh18wxsQ
u-uPdxDIVXVxvkugV_pLHEfw,WRITE_REVIEW,r-KG5H5LPswuhkKIyysLfkuQ
b-nbf4o8gUP2y9JKFE2wBO2A,HAS_REVIEW,r-CiaURIFFOJnSshnMNpvRJA
Bad,MENU_ATTR_FOR,b-LwXo16VrGPhhOWc_Wj7ifw
b-sUGlSS0AF2xPYFEjvKJbSA,HAS_REVIEW,r-PbgNSPF01vi6lMUqZjXXGw
Lamb_Vindaloo,IS,Hot
u-vOO0AI4YhKZCKAuj5xY6YQ,WRITE_REVIEW,r-v-6QG_kVUwecHT3041CrOw
b-oVuZtlCFg_zF090Nhtp0Ow,HAS_REVIEW,r-IPeQmjqwdeyrUHAHXOConw
Service,IS,Fantastic
b-GC9Re0tKAnecMww3DB638g,HAS_MENU,Kulfi
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-QjAom9LqOFmQVduinaqwjQ
b-eRZuxjnaMviiVyvhejwTBQ,HAS_REVIEW,r-zddomBXzYH_gSfHFN-505g
u-m78ZLMMybP-X0M1ULZD7yw,VISIT,b-DKqhCd3Vwl3CEo8vUHhLYg
b-Dd1w7xR7Xs3bthwusgy33Q,HAS_REVIEW,r-U85MWaK1XjKrJSCDNwgF2g
b-qcqDjeirxvdgW5kQVkEwSA,HAS_MENU,Soup
Amazing,MENU_ATTR_FOR,b-ZNdV9ytExuxPTXSN8i2xhw
u-wgkjjTkyLPXBq_JW3N-Zkw,ORDER,Chicken_Dosa
b-YywWkWX235ZurTWSLqNPog,HAS_REVIEW,r-sOEfpBri-czYY0L4BYhZzg
u-lHyNCok1h4xgqMqtgj03Pw,VISIT,b-gw0ZS5b5RP3Lzr1BoCbALg
b-DKqhCd3Vwl3CEo8vUHhLYg,HAS_MENU,Chicken_Pieces
Service,IS,Slow
b-0zTLMQOZhiCp9GFtegiFsw,HAS_ASPECT,Price
u-prpOBEbyb1HD26t4755gtw,ORDER,Naan_Bread
b-DxbdfvNYPCyiLJDDPJK3Tg,HAS_ASPECT,Food
b-hubbaEcYPYEZu5Ziz6i0lw,HAS_MENU,Mantra_Masala
b-LZWXP-D4YPlzsFjVx6b9XA,LOCATED_IN,Charlotte-United_States
u-gh7MTsmV_4yXgh4LIg0ilw,WRITE_REVIEW,r-EzbubydRSGuzbmwBmng6ng
Flavourful,MENU_ATTR_FOR,b-BxkVct02QHybp54ATZgkUQ
b-ICUCAzUZFiWkYs7iCtNCQg,HAS_MENU,Dinner
Honey_Garlic_Chicken,IS,Nice
u-hG-Vaiobo_swSinRvINUfg,WRITE_REVIEW,r-S-YFHZKKu9q_Z5f2XRtXlw
u-y8gXdUf_IBaLzwaS2_0K3A,VISIT,b-bO_JX-lDo5D5JGZhK5Ly3A
b-Eu-M3y8a5bIxIRXlCj9yHA,HAS_REVIEW,r-ap-_kfz4zYxdhL5xTweLTQ
u-cNNW36ukDqpuiDgxJv9zjw,WRITE_REVIEW,r-FrzNWQ_6VTm_K3icfPqcdg
u-lTztY8L-q7B9zlfmBI0L0Q,RATE,b-OZwMMnRncrp7_uC-N3vV1Q
u-Biv-1xBbKeUXe2kAVoJGLg,ORDER,Chutney
u-_LpeXjhiuMUvRo5QZtc90A,VISIT,b-vZu3xxlMQSqFngDgdFLfXg
Amazing,ASPECT_ATTR_FOR,b-0zTLMQOZhiCp9GFtegiFsw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-xUrMUNCK5w0yEk4E6jTzXg
u-6sJN_HlM_uwpfLJ1puf1Fg,RATE,b-oVuZtlCFg_zF090Nhtp0Ow
Staff,IS,Excite
b-Dd1w7xR7Xs3bthwusgy33Q,HAS_ASPECT,Taste
u-nH5ieqjJjej-2ps9vVWVQQ,VISIT,b-V_jIfMz9Z7a5mthleRq0_w
u-WXRMZCokeOaSyekU21zaTw,RATE,b-COfzp0tze_F8N13zn40zzg
u-JHCs-fyEMnKjWQkQvRSORQ,VISIT,b-3wJ4kJsJhayyfJ30HsS04g
u-qPS-RibPgX2nRJGQ3jO3aQ,RATE,b-idrN6XWKErG6nKDsEMNbOQ
Fatty,MENU_ATTR_FOR,b-COfzp0tze_F8N13zn40zzg
u-QGOtNZfasBwWCuawKjypYA,ORDER,Chana_Masala
u-J7iJ3EZWyUIcZRDjki4NEA,WRITE_REVIEW,r-YffJxtJIedVYjOJaCTgnqA
u-oTgfZHLBDtXUl-QwtdY5bw,VISIT,b-De8Z9rLZOmf-icp3gDxCZA
u-ZsUSGU1-L1ImomLZjXxxTg,WRITE_REVIEW,r-F4iDhYOgP7piDlcP4FetVA
u-mLh2C1ehZPOI0fcfAwIFBQ,HAS_FRIEND,u-gZUVSBm-BWntWeQTYH04UQ
u-777laEOK7uWz46In7SHXpg,RATE,b-k9PfKE7KfztoMpOSx25UpA
Friendly,ASPECT_ATTR_FOR,b-bO_JX-lDo5D5JGZhK5Ly3A
b-j4ytRzcmtU4cLMBrhY7jMA,HAS_MENU,Dinner
u-K4OcWrU4gcirSqATZ99nKg,RATE,b-S4qUsi44l5D9BbUCkhwQEA
Fair,ASPECT_ATTR_FOR,b-f6T2YaTfGoSyQV-l4jzrjw
Ready,ASPECT_ATTR_FOR,b-BxkVct02QHybp54ATZgkUQ
u-NLJT8SQ1f0YpxO4hFUPdrw,RATE,b-gA4bnK91phT5FTzG4ki3Dw
u-IQ8JZGg2po5YrcYqCBQQrw,VISIT,b-TAnzFr9NixvCbvUdJMWL5Q
Beautiful,ASPECT_ATTR_FOR,b-35KvoWbA3kEsdckaWqG3OA
b-xYpAg60oZVbOtSYgrOKBgQ,HAS_REVIEW,r-e0mreApPES6unZwxmnspBQ
b-xYpAg60oZVbOtSYgrOKBgQ,HAS_CATEGORY,Nightlife
u-XMzGoWjs1-O3747rKLDdDg,WRITE_REVIEW,r-z2Q5GmFC_9VM788kRNMPpw
b-CvOxwAhmwwy3sQRKYVAjGg,HAS_MENU,Naan
u-bV5TtTRF1Ak6L-plU6qBcQ,WRITE_REVIEW,r-0yGBJcbL0bG_Cw-D4eW1-g
b-scM6rLQqoz5dEIgwz_JFsg,IS,Fresh
u-omNj7MnqLM7-uFLNS6itLQ,ORDER,Beef_Tenderloin
b-gXLiBVCHIqoPEw2CaP3QmQ,HAS_CATEGORY,Food
b-3frFidAcPVYAFB2RxxkIdA,HAS_REVIEW,r-FBsd9YVbqzNApO7GObCCXA
u-xK9U9Ckrb-Paok_uDMGyJw,WRITE_REVIEW,r-nJZVgKGWrnWcZcD06YeHgw
u-SCqi8N3vP4qIcF5ezzWzzQ,RATE,b-ZNdV9ytExuxPTXSN8i2xhw
b-YywWkWX235ZurTWSLqNPog,HAS_REVIEW,r-or-wPOxTcm4S_BuH4_EGrQ
u-_-dxjQHV1ubJ2CIvmQrHSg,VISIT,b-Eu-M3y8a5bIxIRXlCj9yHA
u-wISdr15RJTBtlhilcayCpA,HAS,Food
u-pZVxKioyk_4KBquQpwgP9Q,RATE,b-ZDx7kt4aOPTlmYTqXDrTGA
u-vW0qGR5hRIe2TbGkkfyIjg,VISIT,b-XvuUYiJYAAiNC4AmdbBZ8g
u-cgQUUQlxBVs42OG647SIsA,WRITE_REVIEW,r-ybe4h0lX2ztViRKlUTjHlw
u-gr-fEOL5xQj7Rt42hBbxDg,WRITE_REVIEW,r-fqTtLBmCUpg6NdCrN-0sRA
b-ZNdV9ytExuxPTXSN8i2xhw,HAS_REVIEW,r-iwS0GrjJJaE5UzFju3hBJw
Shisha,IS,Free
b-UAXz2KC1aXpxzV-MLdXbmQ,HAS_MENU,Crispy
u-siQ5lFjAFCBwXwxio7lFLw,VISIT,b-_X0M7EMx475KZSX9wAsmgg
Food,IS,Amazing
u-7C6-_zIPm9-GjcizGan9rg,RATE,b-S4qUsi44l5D9BbUCkhwQEA
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_MENU,Chutney
b-qcqDjeirxvdgW5kQVkEwSA,HAS_REVIEW,r-jzKV5_n8g7jPErFn09b71Q
u-owlUazXSDLaxlOV7z8181g,WRITE_REVIEW,r-IatJj5oDzbtEgiDHJyjPBg
u-5wT0vDycEzgq95yVCZ60Aw,RATE,b-hubbaEcYPYEZu5Ziz6i0lw
b-LwXo16VrGPhhOWc_Wj7ifw,HAS_REVIEW,r-9yvBfI4Wnds4uFK8y59_iA
b-TAnzFr9NixvCbvUdJMWL5Q,HAS_REVIEW,r-OVvx4KqJecCdVVfKT4RWIw
u-eSAE6NS-wEbOtSh8SFP6lQ,HAS_FRIEND,u-jxr4c-TH10Rgz3IqG6rgPQ
b-0cf-w9PK5gLkBkitL3bdqw,HAS_MENU,Chicken_Vindaloo
Service,IS,Slow
b-W_9ophRRWO924hn1S-y2Hg,HAS_REVIEW,r-noi4EYAFaINdGBdDLYNPvQ
u-6UPWBTOfNoaGRahqTX14Ag,ORDER,Butter_Chicken
u-kH-lz2SKD1VprBr8E9NOog,VISIT,b-xYpAg60oZVbOtSYgrOKBgQ
Bread,IS,Available
Dry,MENU_ATTR_FOR,b-7xA6iSP0Ndn08tpBFQtUKA
u-P7EV3yrn1PLHDBX6rF6qIg,VISIT,b-qcqDjeirxvdgW5kQVkEwSA
u-xS8c7Xkd4nxbFJNbJKtG2A,VISIT,b-ZJ0gQp0fcnIDiZv0m9--Gg
u-2SnQLx5dzcdDUhTOg3lg4Q,WRITE_REVIEW,r-lq9E3Ytd6Owf11CgomJAdQ
u-pBeNjksmGLPlBTaujOqiLQ,WRITE_REVIEW,r-DaecmJEqBuMZkr7r546ehQ
u-TRBCyBaHTwWim71gizj2VQ,VISIT,b-vZu3xxlMQSqFngDgdFLfXg
b-XvuUYiJYAAiNC4AmdbBZ8g,HAS_REVIEW,r-uXuWRUp-Q5Miq42luOH80g
b-gXLiBVCHIqoPEw2CaP3QmQ,IS,Good
u-FBxXJxAy_zPUAxlJDTHaVQ,RATE,b-NHDdAZJqS3cf_K6HYxoQ9w
u-8b8tlDCc2HE9G7rLEMF2lg,WRITE_REVIEW,r-ljWMh4Z9cZ-niQn0ZDcgoQ
u-9TYp9WZYgOmDV9gU3-vHOg,VISIT,b-y4z0iQZWN4R2Fk8SiPQU5A
u-sqJSiq09a_BsAAi_4LIhkw,RATE,b-kG0N5urz2lkPEBDPjqFR3w
Phoenix-United_States,LOCATED_IN,United_States
Staff,IS,Friendly
u-l9zbub5CchE3fCOPMz34Cw,RATE,b-5eDg_Y2N6aU_k7tIxoFXTg
u-yg4mOksN3y2m8rhZl0iNiw,WRITE_REVIEW,r-_VSHF0Ob_-7T8koxzjVELw
u-YyAd1zsFxX7ySn4y7qZ8yg,HAS,Food
u-3kpoitFg-n7K3DtzSh-Y1A,VISIT,b-GC9Re0tKAnecMww3DB638g
Good,ASPECT_ATTR_FOR,b-sUGlSS0AF2xPYFEjvKJbSA
Food,IS,Pathetic
b-jb0-JZMt-6Khsh-VwsDtLQ,HAS_REVIEW,r-4gtzYNc3GXTfeHSUvZahwQ
b-RE4qn28MEiDrM1PbdYVgxA,HAS_MENU,Roti
u-l5FI5i_ofdykPF108azphg,RATE,b-jb0-JZMt-6Khsh-VwsDtLQ
u-RW-bQWhLZ1N6zzD6lmYwvg,RATE,b-jb0-JZMt-6Khsh-VwsDtLQ
b-Dh2Z3WNu6M71LbMNHEeg3w,IS,Bland
Delicious,ASPECT_ATTR_FOR,b-sUGlSS0AF2xPYFEjvKJbSA
u-pPEo1f_ikIP86DuiVTnmhg,WRITE_REVIEW,r-XeUkd7161Xq0a2BuR3cKiw
b-k9PfKE7KfztoMpOSx25UpA,HAS_REVIEW,r-d99ko2moR4aiQ5w_LL1KRQ
b-sUGlSS0AF2xPYFEjvKJbSA,HAS_MENU,Chai
b-xSuR0FK8cHzBLXowCV3Pyw,HAS_ASPECT,Price
u-lZXCUgpBBsnbN7926Y3g0A,VISIT,b-mOsKIonnlHllP9gfbXdgnQ
b-Eu-M3y8a5bIxIRXlCj9yHA,HAS_REVIEW,r-jYKi09cEU1oYw9Y1SBnUFA
b-7vgWonwfqRt9pxR1c00Ulw,HAS_ASPECT,Service
b-xA6L2w_TlbxHubb1xeBE8w,HAS_REVIEW,r-157ofyOz5Oof1wwgsri91Q
b-GC9Re0tKAnecMww3DB638g,HAS_MENU,Cupcake
u-WfjyCcY0Xi-xFvziGuS1OQ,VISIT,b-gA4bnK91phT5FTzG4ki3Dw
u-8FWYP70KeC6rFLEJuJ-lEQ,RATE,b-COfzp0tze_F8N13zn40zzg
u-OVFFbN9ij5wFL3UQLhT3pA,VISIT,b-3wJ4kJsJhayyfJ30HsS04g
b-5eDg_Y2N6aU_k7tIxoFXTg,HAS_REVIEW,r-qpZ6oUWxZgiBuUAgnBoz0g
Reasonable,ASPECT_ATTR_FOR,b-ZJ0gQp0fcnIDiZv0m9--Gg
b-xSuR0FK8cHzBLXowCV3Pyw,HAS_REVIEW,r-4lTkPEFcsA2SyNnADz1bfg
u-BSu2hEtBYvtADAEKiQrmiQ,VISIT,b-mOsKIonnlHllP9gfbXdgnQ
b-BxkVct02QHybp54ATZgkUQ,HAS_MENU,Chicken_Tikkas
u--JSIfWqNjPZWc8bN2lhVmw,RATE,b-COfzp0tze_F8N13zn40zzg
u-GY76ebPi56ztlNcwYO70gg,VISIT,b-Q8uwArm4h8bhsqxw84Gd8w
u-HdT6Ugg2DF8dcDx8h0zTwA,RATE,b-gw0ZS5b5RP3Lzr1BoCbALg
Korma,IS,Overbearing
u-uLEbum6dfeFm9jcpW73w1Q,RATE,b-Eu-M3y8a5bIxIRXlCj9yHA
u-F-nLfSJ4qtdZRwNW993lSw,RATE,b-RE4qn28MEiDrM1PbdYVgxA
u-qSelCpqKVH_zVgZG-eSHlg,WRITE_REVIEW,r-CMv_o7ReDrqlM207f27Nyg
Price,IS,High
Friendly,ASPECT_ATTR_FOR,b-sUGlSS0AF2xPYFEjvKJbSA
u-bjByM_iS9nRMOvooT_wH2w,VISIT,b-0zTLMQOZhiCp9GFtegiFsw
b-W_9ophRRWO924hn1S-y2Hg,HAS_MENU,Chicken_Chettinad
Chicken,IS,Dry
Well,ASPECT_ATTR_FOR,b-DJuQgsoj-qmU0i5iTAa4aA
u-HPuTCCL4W3u5sxrbBFu9YA,VISIT,b-bO_JX-lDo5D5JGZhK5Ly3A
u-QmK4mY5lmzpDrnSHzZDEpQ,VISIT,b-oVuZtlCFg_zF090Nhtp0Ow
u-6gQIyHGFww47hQvd83_mBQ,WRITE_REVIEW,r-Blko2-IFL951yF8s6xVNeg
Good,ASPECT_ATTR_FOR,b-bO_JX-lDo5D5JGZhK5Ly3A
u-QsdgVWYEpCCnzoYhlxxewg,VISIT,b-dg4EMyM1feTEWfLPSbunrg
u-E99WXYrZr0zzXldRx4c0Pg,VISIT,b-TAnzFr9NixvCbvUdJMWL5Q
b-y4z0iQZWN4R2Fk8SiPQU5A,HAS_REVIEW,r-kEvx1Ic4xFN9K1m5m_qZbg
b-COfzp0tze_F8N13zn40zzg,HAS_MENU,Mango_Lassi
Good,ASPECT_ATTR_FOR,b-MgsOZpYSntKSCzNROiWgYQ
Unusual,MENU_ATTR_FOR,b-gw0ZS5b5RP3Lzr1BoCbALg
Good,ASPECT_ATTR_FOR,b-oX6y1Jm1jYLoWifmIrtaSQ
Helpful,ASPECT_ATTR_FOR,b-ZJ0gQp0fcnIDiZv0m9--Gg
Tandoori_Wings,IS,Good
u-RMrZkLDre6UGVgTVPbE3Uw,VISIT,b-xYpAg60oZVbOtSYgrOKBgQ
u-BFKVpowGGccyIbfIlbOLPQ,RATE,b-V_jIfMz9Z7a5mthleRq0_w
u-UVwETkkTkwCtvW2CsGmaiQ,VISIT,b-qcqDjeirxvdgW5kQVkEwSA
b-kfwpXBsMQLqhUvscWB6b9g,HAS_REVIEW,r-uUltLXNFKadt6_PbxKR-pQ
u-XaswS16n9Ap9ZWjVgaYgRg,VISIT,b-hubbaEcYPYEZu5Ziz6i0lw
u-7ly3al1MaAOoUXUo2w9gIw,VISIT,b-or1daHtUK9b7sqFRPf62GQ
b-Eu-M3y8a5bIxIRXlCj9yHA,HAS_REVIEW,r-USnzgji4rcUIo_sMdtYYWA
Naan,IS,Hot
u-NTWjKabDCS5KBryITdV72A,VISIT,b-5eDg_Y2N6aU_k7tIxoFXTg
u-iDBDdG29pE0963TYM0q-qg,RATE,b-_PKXarw3GjlbwbXhjdpUMA
u-l6kkFLWO6FuEzRro6bcMwQ,ORDER,Butter_Chicken
Food,IS,Fabulous
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-Lb5_wq4uwtyD930tb7G08A
u-yxqL5WzNSysXZeZtjH9LhQ,WRITE_REVIEW,r-QtTOGAH6jatr6Xefcb1uyw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-qDrNQrVcR_1y-rm0uk5zeA
Service,IS,Great
b-kG0N5urz2lkPEBDPjqFR3w,HAS_REVIEW,r-36EjZskQALe6y7SRa5gENQ
u-VHc1yqBhsE-l3JQFXuWydQ,WRITE_REVIEW,r-gYLjMMVujto5OElBV7F_xg
Naan,IS,Shabby
b-oX6y1Jm1jYLoWifmIrtaSQ,HAS_REVIEW,r--DdAdwy3PAVrFhDMZ9XGhg
Slow,ASPECT_ATTR_FOR,b-BoiAZQB9AHRvazM055GFOw
u-2tF1eMovjhpg2jAI5os6pA,RATE,b-k9PfKE7KfztoMpOSx25UpA
b-eRZuxjnaMviiVyvhejwTBQ,HAS_ASPECT,Parking
u-SNkleqoSgBMP24WEwp9tSQ,VISIT,b-P4h8kgy_48oE9vCHJc4BCQ
u-1YeIANv8LhILqUgiRE9QEw,WRITE_REVIEW,r-VlmtXtgdIwhXBSTNYsMO0A
u-1fi2i7dJcYVJergYLNHzzw,ORDERED,Menu
u-G1QG6IfLuE5uirU6PMo2dA,VISIT,b-f7RXwcus_-EOsR0q5ctVjw
Deplorable,ASPECT_ATTR_FOR,b-rYziPPEILDXJ_F5uKR--YQ
b-Ksk5cLav4OtbUtpRGp5b4g,HAS_ASPECT,Food
b-yy_FhzQCeLreV21OBccPAg,HAS_MENU,Naan
b-eRZuxjnaMviiVyvhejwTBQ,HAS_MENU,Beef_Tika
b-ICUCAzUZFiWkYs7iCtNCQg,HAS_MENU,Paneer
u-krE33Y_64V9cp75q5ddhWQ,WRITE_REVIEW,r-ezFEshJxJPAUsP64uYvSiQ
Tasty,MENU_ATTR_FOR,b-vCx6uieEF0W0mKFK4sT3Yg
u-JnPIjvC0cmooNDfsa9BmXg,RATE,b-qcqDjeirxvdgW5kQVkEwSA
u-U5YQX_vMl_xQy8EQDqlNQQ,VISIT,b-UAXz2KC1aXpxzV-MLdXbmQ
u-0VELkLA9ujEAa3exO7grSQ,VISIT,b-DJuQgsoj-qmU0i5iTAa4aA
u-W1pBNUkuskuLM373nQJ0-g,RATE,b-Q8uwArm4h8bhsqxw84Gd8w
b-MMOEaEcq-bsg_RYWHSC4_g,HAS_ASPECT,Food
b-k9PfKE7KfztoMpOSx25UpA,HAS_MENU,Naan
u-5I4_OEvrdTRhrk6ipGVQEw,WRITE_REVIEW,r-5-AxM2PDVXwzteron2PXhA
Food,IS,Amazing
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-EzHHjtym2OUzZYZQuO219w
b-W_9ophRRWO924hn1S-y2Hg,HAS_MENU,Bread
b-bO_JX-lDo5D5JGZhK5Ly3A,HAS_REVIEW,r-yYs7WnBMoZdYsKOM7DYpXg
u-DJTgCoGrU329Z5WZquX9KA,RATE,b-eRZuxjnaMviiVyvhejwTBQ
b-ZJ0gQp0fcnIDiZv0m9--Gg,HAS_REVIEW,r-f29b_J3RkT2aVLKdeQOGoA
b-ICUCAzUZFiWkYs7iCtNCQg,HAS_REVIEW,r-Yj5M2OdVhL70ehL5uduxAg
u-hNddW0avP_-eGJlOoAZ8lA,WRITE_REVIEW,r-lqU00ETeOKrwxSZr_BKGOw
u-vYFcgLgrlUc1BoePDXbelQ,WRITE_REVIEW,r-A0Di8KAPPQ4Jfk4w1PKKeQ
b-j4ytRzcmtU4cLMBrhY7jMA,IS,Nice
Authentic,ASPECT_ATTR_FOR,b-oVuZtlCFg_zF090Nhtp0Ow
Messy,MENU_ATTR_FOR,b-8PZGCtgG5MZKvz9i3B9gCA
Phenomenal,ASPECT_ATTR_FOR,b-35KvoWbA3kEsdckaWqG3OA
b-ZNdV9ytExuxPTXSN8i2xhw,HAS_REVIEW,r-s_Xus88sZrjZ0YW63pqw4A
u-Ej4JKL5GRXKBXU06KQqMwQ,VISIT,b-pU7L-CQpl4syUwfEGAlb8g
b-xA6L2w_TlbxHubb1xeBE8w,HAS_REVIEW,r-HZ9kXTRLTpUrOvb8pLxQkg
Tasty,ASPECT_ATTR_FOR,b-MMOEaEcq-bsg_RYWHSC4_g
u-oTXacfmCLz9mev6KORIfEQ,VISIT,b-NHDdAZJqS3cf_K6HYxoQ9w
u-JEl_9-vznwpcj0fKRXNc0g,RATE,b-LZWXP-D4YPlzsFjVx6b9XA
u-gQA90bgLe6tpVCcNS8wN0A,RATE,b-kG0N5urz2lkPEBDPjqFR3w
u-gmK4EGz8-sXyfpb_m2aHKw,RATE,b-V_jIfMz9Z7a5mthleRq0_w
u-PTcKYk_qU-WzbQjraE3TgQ,RATE,b-y4z0iQZWN4R2Fk8SiPQU5A
b-hubbaEcYPYEZu5Ziz6i0lw,HAS_MENU,Mixed_Grill
b-0zTLMQOZhiCp9GFtegiFsw,HAS_REVIEW,r-ZOh7nPbrlBZDX6Y-uhQEtw
b-5eDg_Y2N6aU_k7tIxoFXTg,HAS_ASPECT,Food
u-t_m1a0KzG960Vh5wgHo9YQ,WRITE_REVIEW,r-8OgFDZAR2qb5vo2zp_TGXg
u-_zQcRmXIznTaxTqcGCJimw,VISIT,b-P4zWgzYzy03D9LeDTpKuDg
u-225bmqlNWVUEuytJAQnysw,ORDER,Curry
b-kG0N5urz2lkPEBDPjqFR3w,HAS_CATEGORY,Indian
u-GwwjFZLaFTi6EcLIxVywQg,RATE,b-gw0ZS5b5RP3Lzr1BoCbALg
Food,IS,Awful
u-TRBCyBaHTwWim71gizj2VQ,RATE,b-vZu3xxlMQSqFngDgdFLfXg
b-7xA6iSP0Ndn08tpBFQtUKA,HAS_REVIEW,r-CGIltLqQAAVFvbDXsFbAXQ
Service,IS,Friendly
u-OIM0gH6btoQv0IsEHdxajg,RATE,b-Q8uwArm4h8bhsqxw84Gd8w
b-jb0-JZMt-6Khsh-VwsDtLQ,HAS_REVIEW,r-iDlytFOQvpvWQjx3l9cdMg
u-14aUQOxANsr1SN4GvEUm8g,RATE,b-f7RXwcus_-EOsR0q5ctVjw
u-93-9YVtwkn0b5k1VsyMiOg,RATE,b-XvuUYiJYAAiNC4AmdbBZ8g
b-DKqhCd3Vwl3CEo8vUHhLYg,HAS_MENU,Paneer
b-sUGlSS0AF2xPYFEjvKJbSA,HAS_MENU,Naan
u-IrG8nrO5npF3SYonkAXIEQ,WRITE_REVIEW,r--F1_JnWAe1oKYOvzKAF5JQ
b-UAXz2KC1aXpxzV-MLdXbmQ,HAS_MENU,Butter_Chicken
u-7KfPI_otF_Lw27dL_y0aag,RATE,b-DJuQgsoj-qmU0i5iTAa4aA
u-U1vl4SQzO3wTAWlYVnSjnw,ORDER,Oignon_Bhaji
b-MgsOZpYSntKSCzNROiWgYQ,HAS_REVIEW,r-gxySo0jwOL_Uy6wi7grABA
u-2Kgd8_CKyYMvauEA6Z0mAA,WRITE_REVIEW,r-R3pmk_gETBxbfbfJTqu0RA
Food,IS,Wonderful
u-AirTVnJxFaNsU5M3baZXQQ,VISIT,b-gA4bnK91phT5FTzG4ki3Dw
u-UGXxwHQCIMyvbBpn-ZDNDA,WRITE_REVIEW,r-MrnT2dAygRI2SvSDkMzDlw
u-oTXacfmCLz9mev6KORIfEQ,VISIT,b-k9PfKE7KfztoMpOSx25UpA
Slow,ASPECT_ATTR_FOR,b-8PZGCtgG5MZKvz9i3B9gCA
b-j4ytRzcmtU4cLMBrhY7jMA,HAS_REVIEW,r-9_i1YPI1tFnxsk10b5LbZQ
u-kcZ79VN2n0PmBbpWv6Ayqw,VISIT,b-LZWXP-D4YPlzsFjVx6b9XA
b-y4z0iQZWN4R2Fk8SiPQU5A,HAS_REVIEW,r-V5K4-g2fscKKwkb1x66QFg
u-0HuRMxh_x8snXcKu6RYDMw,RATE,b-De8Z9rLZOmf-icp3gDxCZA
Incredible,ASPECT_ATTR_FOR,b-xYpAg60oZVbOtSYgrOKBgQ
u-TXrEUj-CoARWZce2QHnTHQ,VISIT,b-k9PfKE7KfztoMpOSx25UpA
b-p-J9iJgeHmPGk2jFAM0WnA,HAS_ASPECT,Food
b-UAXz2KC1aXpxzV-MLdXbmQ,HAS_MENU,Breads
u-QVea-T9JgZ6p-vMX0aymJw,WRITE_REVIEW,r-e3jBMmxykGpru6PU7R8xvQ
b-p-J9iJgeHmPGk2jFAM0WnA,HAS_ASPECT,Food
b-MgsOZpYSntKSCzNROiWgYQ,HAS_REVIEW,r-3LRBRN8UEv2w_nduxzlq2Q
