Type1,Entity1,Relationship,Type2,Entity2
Node,food,is,Node,good
Node,food,is,Node,better
Node,u-RpGMBHy0330xT_VeO027gA,tried,Node,Dosa
Node,staff,is,Node,friendly
Node,food,is,Node,excellent
Node,b-bO_JX-lDo5D5JGZhK5Ly3A,was,Node,clean
Node,b-bO_JX-lDo5D5JGZhK5Ly3A,was,Node,good
Node,Food,is,Node,good
Node,service,is,Node,friendly
Node,service,is,Node,better
Node,b-bO_JX-lDo5D5JGZhK5Ly3A,has_menu,Node,Saag_Paneer
Node,Saag_Paneer,was,Node,great
Node,b-bO_JX-lDo5D5JGZhK5Ly3A,has_menu,Node,naan
Node,naan,was,Node,good
Node,u-6CbNnrhmjcGLX_FM1vvVrg,came_to,Node,b-bO_JX-lDo5D5JGZhK5Ly3A
Node,u-n707vJzYdIJ99k9rBHQ-kA,ordered,Node,Kadai_Bhindi_Masala
Node,u-n707vJzYdIJ99k9rBHQ-kA,compliment,Node,service
Node,b-bO_JX-lDo5D5JGZhK5Ly3A,has_menu,Node,okra
Node,okra,was,Node,tender
Node,b-bO_JX-lDo5D5JGZhK5Ly3A,has_menu,Node,naan
Node,naan,was,Node,ample
Node,food,is,Node,excellent
Node,u-n707vJzYdIJ99k9rBHQ-kA,were,Node,pleased
Node,b-bO_JX-lDo5D5JGZhK5Ly3A,is,Node,worth
Node,u-n707vJzYdIJ99k9rBHQ-kA,am,Node,happy
Node,u-FyEFe1GiL_nBzX1AMaep9A,prefer,Node,masala_tea
Node,u-FyEFe1GiL_nBzX1AMaep9A,lived_in,Node,Chandler Ted
Node,u-FyEFe1GiL_nBzX1AMaep9A,lived_in,Node,Tucson Ted
Node,b-bO_JX-lDo5D5JGZhK5Ly3A,has_menu,Node,kheer
Node,kheer,was,Node,tasty
Node,service,is,Node,prompt
Node,b-bO_JX-lDo5D5JGZhK5Ly3A,has_menu,Node,Dosa
Node,Dosa,was,Node,good
Node,Food,is,Node,great
Node,b-bO_JX-lDo5D5JGZhK5Ly3A,has_menu,Node,chutney
Node,chutney,is,Node,great
Node,u-1vWqiWTLNCQNI9qx-GU4oA,tried,Node,dinner
Node,b-bO_JX-lDo5D5JGZhK5Ly3A,has_menu,Node,dinner
Node,dinner,was,Node,good
Node,u--Xh5WMLo90wZBwIh0MBouA,felt_about,Node,food
Node,u--Xh5WMLo90wZBwIh0MBouA,was,Node,unhappy
Node,u-HPuTCCL4W3u5sxrbBFu9YA,enjoy,Node,food
Node,b-bO_JX-lDo5D5JGZhK5Ly3A,has_menu,Node,Dosa
Node,u-HPuTCCL4W3u5sxrbBFu9YA,are,Node,abundant
Node,service,is,Node,better
Node,service,is,Node,slow
Node,one,are,Node,delicious
Node,u-hFDFHO70fyENIQ1bbtYufQ,like,Node,okra
Node,u-hFDFHO70fyENIQ1bbtYufQ,saw_on,Node,menu
Node,b-bO_JX-lDo5D5JGZhK5Ly3A,has_menu,Node,uthappam
Node,uthappam,was,Node,delicious
Node,b-bO_JX-lDo5D5JGZhK5Ly3A,is,Node,nice
Node,u-rSWQ_yu3xgVaTCyUdspBkA,enjoyed,Node,b-bO_JX-lDo5D5JGZhK5Ly3A
Node,u-rSWQ_yu3xgVaTCyUdspBkA,asked,Node,staff
Node,u-rSWQ_yu3xgVaTCyUdspBkA,enjoyed,Node,pakoda
Node,u-rSWQ_yu3xgVaTCyUdspBkA,had,Node,masala_dosa
Node,u-rSWQ_yu3xgVaTCyUdspBkA,asked_for,Node,u-rSWQ_yu3xgVaTCyUdspBkA
Node,u-79uQM6mAgJJcmYRtMO_u1Q,tried,Node,b-bO_JX-lDo5D5JGZhK5Ly3A
Node,u-79uQM6mAgJJcmYRtMO_u1Q,ordered,Node,appetizer
Node,u-79uQM6mAgJJcmYRtMO_u1Q,got,Node,dosa
Node,One,brought,Node,chaat
Node,b-bO_JX-lDo5D5JGZhK5Ly3A,has_menu,Node,dosa
Node,dosa,includes,Node,sabji
Node,u-79uQM6mAgJJcmYRtMO_u1Q,recommend,Node,b-bO_JX-lDo5D5JGZhK5Ly3A
Node,u-79uQM6mAgJJcmYRtMO_u1Q,eat_at,Node,Woodlands Ray
Node,b-bO_JX-lDo5D5JGZhK5Ly3A,has_menu,Node,chutneys
Node,u-79uQM6mAgJJcmYRtMO_u1Q,was,Node,disappointed
Node,service,is,Node,lousy
Node,food,is,Node,good
Node,chutneys,were,Node,tasty
Node,b-bO_JX-lDo5D5JGZhK5Ly3A,has_menu,Node,chutney
Node,chutney,is,Node,better
Node,b-bO_JX-lDo5D5JGZhK5Ly3A,has_menu,Node,sabji
Node,sabji,was,Node,better
Node,b-bO_JX-lDo5D5JGZhK5Ly3A,has_menu,Node,samosa_chaat
Node,samosa_chaat,was,Node,good
Node,samosa_chaat,was,Node,bad
Node,b-bO_JX-lDo5D5JGZhK5Ly3A,was,Node,spacious
Node,service,is,Node,slow
Node,u-J1pXZZ6z5FCaun5ic_rYig,visit,Node,b-bO_JX-lDo5D5JGZhK5Ly3A
Node,service,is,Node,slow
Node,u-rVe49jbsZ1UbPy4v7_eXOg,was,Node,happy
Node,staff,is,Node,friendly
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,Tikka_Masala
Node,Tikka_Masala,came_with,Node,rice
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,was,Node,cool
Node,u-yxnhJ_lzLgZvczfNDk6L1w,was,Node,boring
Node,u-hTNcQmysQFU7J4QiKDXG8Q,liked,Node,Charkha
Node,u-hTNcQmysQFU7J4QiKDXG8Q,has,Node,raita
Node,food,is,Node,good
Node,decor,is,Node,elegant
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,was,Node,dead
Node,food,is,Node,good
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,basmati_rice
Node,basmati_rice,was,Node,great
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,chutneys
Node,chutneys,were,Node,overbearing
Node,Service,is,Node,excellent
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,chicken_tikka_masala
Node,chicken_tikka_masala,is,Node,delicious
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,Mango_Lassi
Node,Mango_Lassi,was,Node,fine
Node,u-rVe49jbsZ1UbPy4v7_eXOg,has,Node,Rice_Pudding
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,Dinner
Node,Dinner,was,Node,exceptional
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,lamb_saag
Node,lamb_saag,was,Node,seasoned
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,lamb_meat
Node,lamb_meat,was,Node,tender
Node,Ritesh,picked,Node,winner
Node,u-a2SODwNOs5INpZu4Z0E05A,enjoy,Node,food
Node,u-Iv-dbHr2ZTsb8mrd_KDR8g,ordered,Node,b-gw0ZS5b5RP3Lzr1BoCbALg
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,was,Node,outstanding
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,chicken
Node,chicken,was,Node,tender
Node,Charkha,is,Node,spacious
Node,decor,is,Node,classy
Node,u-DpLsquKdybS2SJKSVvQYEw,eat,Node,Indian
Node,Charkha,has,Node,food
Node,u-49j4mN81moEbq3oyi_oB4g,enjoy,Node,food
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,delivered,Node,service
Node,u-49j4mN81moEbq3oyi_oB4g,are,Node,sorry
Node,u-49j4mN81moEbq3oyi_oB4g,are,Node,good
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,impressed,Node,two
Node,u-Nk8bmzPSx5_yQtNBygbYUA,live_from,Node,Charkha
Node,u-Nk8bmzPSx5_yQtNBygbYUA,went_for,Node,dinner
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,naan
Node,naan,was,Node,AMAZING
Node,staff,is,Node,friendly
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,tomato_sauce
Node,tomato_sauce,is,Node,amazing
Node,service,is,Node,great
Node,u-zsB1L0kR0YzaBmMuKsZbjQ,are,Node,glad
Node,food,is,Node,lukewarm
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,basmati_rice
Node,basmati_rice,was,Node,good
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,tandoori_chicken
Node,tandoori_chicken,was,Node,seasoned
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,zucchini_pakora
Node,zucchini_pakora,was,Node,cold
Node,u-49j4mN81moEbq3oyi_oB4g,returned_to,Node,Charkha
Node,Charkha,make,Node,Samosa
Node,u-VTLRv5RsJR-NU17JP9vhZg,live_from,Node,Charkha
Node,Charkha,has,Node,vindaloo
Node,Charkha,has,Node,Daal
Node,u-VTLRv5RsJR-NU17JP9vhZg,was,Node,impressed
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,vindaloo
Node,vindaloo,is,Node,excellent
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,Daal
Node,Daal,is,Node,authentic
Node,u-VTLRv5RsJR-NU17JP9vhZg,was,Node,disappointed
Node,service,is,Node,great
Node,service,is,Node,good
Node,u-5QFws6LKMCZCgKHl8WR1jQ,has,Node,food
Node,service,is,Node,good
Node,u-5QFws6LKMCZCgKHl8WR1jQ,were,Node,pleased
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,tandori_chicken
Node,tandori_chicken,was,Node,better
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,paneer
Node,paneer,was,Node,better
Node,u-5QFws6LKMCZCgKHl8WR1jQ,was,Node,glad
Node,food,is,Node,good
Node,u-5QFws6LKMCZCgKHl8WR1jQ,get,Node,sick
Node,u-2AjHNuVqJDR5B-hTsbqpWA,moved_beside,Node,u-2AjHNuVqJDR5B-hTsbqpWA
Node,u-2AjHNuVqJDR5B-hTsbqpWA,was,Node,excited
Node,service,is,Node,HORRIBLE
Node,u-_q-eT5lHrotEzJtsCsEuag,tried,Node,Charkha
Node,u-_q-eT5lHrotEzJtsCsEuag,tried,Node,Charkha
Node,Food,is,Node,delicious
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,Pashwari_Naan
Node,Pashwari_Naan,were,Node,delicious
Node,service,is,Node,excellent
Node,Next Meera,ordered,Node,variety
Node,u-3nY18D4-3yoYcNK9PyKHtA,ordered,Node,Shahi_paneer
Node,u-3nY18D4-3yoYcNK9PyKHtA,eating,Node,Shahi_paneer
Node,u-3nY18D4-3yoYcNK9PyKHtA,went_on,Node,Saturday
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,Shahi_paneer
Node,Shahi_paneer,was,Node,delicious
Node,Groupon,been,Node,pricey
Node,Groupon,was,Node,worth
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,parathas
Node,parathas,were,Node,good
Node,u-eu3bRjCyZJQ1Kqgu9vM1fA,were,Node,happy
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,Paneer_Pakora
Node,Paneer_Pakora,was,Node,crispy
Node,u-5x9HuvhQaUYVcb7wUElbLQ,hooked_on,Node,vindaloo
Node,price,is,Node,good
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,dinner
Node,dinner,was,Node,delicious
Node,u-2SnQLx5dzcdDUhTOg3lg4Q,am,Node,excited
Node,Staff,is,Node,ready
Node,Service,is,Node,attentive
Node,food,is,Node,outstanding
Node,u-QPsTWMns6I-nMXAfPBPgdg,try,Node,lentil_soup
Node,u-QPsTWMns6I-nMXAfPBPgdg,ordered_for,Node,dinner
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,Lamb_Korma
Node,Lamb_Korma,came_with,Node,rice
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,Chicken_soup
Node,Chicken_soup,was,Node,amazing
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,lentil_soup
Node,lentil_soup,is,Node,great
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,sauce
Node,sauce,was,Node,great
Node,u-lHyNCok1h4xgqMqtgj03Pw,ordered,Node,Non-Veg_Tandoori_Appetizer
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,Roti
Node,Roti,came_with,Node,jeera_rice
Node,Charkha,is,Node,good
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,Kadai_Paneer
Node,Kadai_Paneer,was,Node,excellent
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,Lamb_Curry
Node,Lamb_Curry,was,Node,excellent
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,jeera_rice
Node,jeera_rice,was,Node,good
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,Tandoori_Roti
Node,Tandoori_Roti,was,Node,great
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,kheer
Node,kheer,was,Node,good
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,rice
Node,rice,was,Node,hard
Node,staff,is,Node,excellent
Node,u-HdT6Ugg2DF8dcDx8h0zTwA,fill_on,Node,papadum
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,garlic_naan
Node,garlic_naan,was,Node,fresh
Node,Service,is,Node,speedy
Node,u-NjBbyIIgpN8lHolFh4nUOw,called,Node,Charkha
Node,Charkha,were,Node,good
Node,Charkha,is,Node,clean
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,garlic_naan
Node,garlic_naan,was,Node,soft
Node,Customer_service,is,Node,excellent
Node,u-gjlcSQDafNqPbYA0q7pwuA,got,Node,somosa
Node,food,is,Node,authentic
Node,service,is,Node,rough
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,is,Node,worth
Node,u-aAe3zknnrbmsFax-DnfqEw,loved,Node,Lamb_Dhansak
Node,u-aAe3zknnrbmsFax-DnfqEw,had_in,Node,US
Node,Service,is,Node,friendly
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,Gulab_Jamun
Node,Gulab_Jamun,has,Node,mint_chutney
Node,food,is,Node,good
Node,u-Enkx_H-B0jp2tRLl84wOiw,tried,Node,Chana_Masala
Node,u-Enkx_H-B0jp2tRLl84wOiw,try,Node,Indian_Spiced_Iced_Tea
Node,u-Enkx_H-B0jp2tRLl84wOiw,tried_w,Node,Roti
Node,food,is,Node,good
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,Roti
Node,Roti,was,Node,great
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,Indian_Spiced_Iced_Tea
Node,Indian_Spiced_Iced_Tea,was,Node,amazing
Node,price,is,Node,great
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,Naan
Node,Naan,served,Node,fresh
Node,u-xH63knKaVhclXU2gSP1q_A,liked,Node,b-gw0ZS5b5RP3Lzr1BoCbALg
Node,u-xH63knKaVhclXU2gSP1q_A,enjoyed_on,Node,menu
Node,Parking,is,Node,easy
Node,Food,is,Node,good
Node,u-3Uv0dGI2IXJb2OUj8R2GJA,ordered,Node,chili_cauliflower
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,vegetable_pakora
Node,vegetable_pakora,fried,Node,vegetable_fritters
Node,b-gw0ZS5b5RP3Lzr1BoCbALg,has_menu,Node,garlic_naan
Node,garlic_naan,was,Node,good
Node,u-WDPz2uCBUn_S1uW09E0GYw,has,Node,concern
Node,food,is,Node,good
Node,Charkha,is,Node,dead
Node,food,is,Node,great
Node,Combo,comes_with,Node,rice
Node,food,is,Node,delicious
Node,b-mOsKIonnlHllP9gfbXdgnQ,has_menu,Node,Silver_Spoon
Node,Silver_Spoon,has,Node,Biryani_Chicken_Rice
Node,Silver_Spoon,is,Node,ideal
Node,u--dEAguztpqPvzftWb_YNdA,introduced_to,Node,food
Node,b-mOsKIonnlHllP9gfbXdgnQ,has_menu,Node,chicken_pieces
Node,chicken_pieces,are,Node,tasty
Node,b-mOsKIonnlHllP9gfbXdgnQ,has_menu,Node,Sauce
Node,Sauce,are,Node,rich
Node,b-mOsKIonnlHllP9gfbXdgnQ,has_menu,Node,Silver_Spoon
Node,Silver_Spoon,offering,Node,Sindhi_Biryani
Node,Naan Katya,recommend,Node,Butter_Naan
Node,u-71tacONUReSQ1tv2Edz4OQ,enjoy,Node,Shami_Kabab
Node,b-mOsKIonnlHllP9gfbXdgnQ,has_menu,Node,Lollypop_Chicken
Node,Lollypop_Chicken,is,Node,great
Node,u-Uaqawx2iD0mT5YP_akJrJw,love,Node,beef
Node,u-Uaqawx2iD0mT5YP_akJrJw,want,Node,chana_masala
Node,take_out,is,Node,take_out
Node,u-Uaqawx2iD0mT5YP_akJrJw,went_in,Node,u-Uaqawx2iD0mT5YP_akJrJw
Node,u-Uaqawx2iD0mT5YP_akJrJw,stepped_in,Node,u-Uaqawx2iD0mT5YP_akJrJw
Node,food,is,Node,terrible
Node,u-Uaqawx2iD0mT5YP_akJrJw,was,Node,confused
Node,u-pj7M1RIWV0caCp7Kj91JxA,suggest,Node,biryani
Node,b-mOsKIonnlHllP9gfbXdgnQ,has_menu,Node,Silver_Spoon
Node,Silver_Spoon,has,Node,biryani
Node,food,is,Node,bad
Node,u-zSaIbSCTB9ug09pOqf8_vw,has,Node,u-zSaIbSCTB9ug09pOqf8_vw
Node,u-zSaIbSCTB9ug09pOqf8_vw,was,Node,sorry
Node,u-zSaIbSCTB9ug09pOqf8_vw,was,Node,happy
Node,u-BSu2hEtBYvtADAEKiQrmiQ,was,Node,first
Node,staff,is,Node,nice
Node,b-nbf4o8gUP2y9JKFE2wBO2A,has_menu,Node,Biryani
Node,Biryani,is,Node,good
Node,u-W37KqgMymarQaqYGOWS70w,paid_for,Node,dinner
Node,Service,is,Node,fast
Node,b-nbf4o8gUP2y9JKFE2wBO2A,has_menu,Node,nihari
Node,nihari,was,Node,disgusting
Node,u-ZDAjNnzMh_k_NPxYA0AwiQ,am,Node,disappointed
Node,food,is,Node,ready
Node,food,is,Node,good
Node,b-nbf4o8gUP2y9JKFE2wBO2A,has_menu,Node,Naan
Node,Naan,cooked,Node,cold
Node,b-nbf4o8gUP2y9JKFE2wBO2A,has_menu,Node,Silver_Spoon
Node,Silver_Spoon,has,Node,butter_chicken
Node,b-nbf4o8gUP2y9JKFE2wBO2A,has_menu,Node,butter_chicken
Node,butter_chicken,were,Node,great
Node,u-dzkWjkKZEFwibAx8aGNLqA,be,Node,worth
Node,staff,is,Node,nice
Node,food,is,Node,delicious
Node,service,is,Node,slow
Node,b-nbf4o8gUP2y9JKFE2wBO2A,has_menu,Node,Silver_Spoon
Node,Silver_Spoon,has,Node,customer_service
Node,customer_service,is,Node,atrocious
Node,b-UaMq3DUhtkoZ5WCEQm2T9g,has_menu,Node,chicken_biryani
Node,chicken_biryani,is,Node,good
Node,u-2p7wg_4xvgs8nWLkrU-puQ,suggest,Node,Silver_Spoon
Node,staff,speak,Node,English
Node,b-UaMq3DUhtkoZ5WCEQm2T9g,has_menu,Node,Silver_Spoon
Node,Silver_Spoon,has,Node,butter_chicken
Node,u-JT9Ux1QWW2x1tDyFNaSp1A,liked,Node,chicken_biryani
Node,u-JT9Ux1QWW2x1tDyFNaSp1A,wanted,Node,goat_biryani
Node,u-JT9Ux1QWW2x1tDyFNaSp1A,enjoy,Node,chicken_biryani
Node,u-JT9Ux1QWW2x1tDyFNaSp1A,come_for,Node,goat_biryani
Node,u-JT9Ux1QWW2x1tDyFNaSp1A,has,Node,naan
Node,u-JT9Ux1QWW2x1tDyFNaSp1A,has,Node,chicken_biryani
Node,u-JT9Ux1QWW2x1tDyFNaSp1A,has,Node,butter_chicken
Node,u-JT9Ux1QWW2x1tDyFNaSp1A,be,Node,fine
Node,b-UaMq3DUhtkoZ5WCEQm2T9g,has_menu,Node,chicken_biryani
Node,chicken_biryani,is,Node,good
Node,b-UaMq3DUhtkoZ5WCEQm2T9g,has_menu,Node,butter_chicken
Node,butter_chicken,was,Node,good
Node,b-UaMq3DUhtkoZ5WCEQm2T9g,has_menu,Node,biryani
Node,biryani,are,Node,worth
Node,u-xW6g0EMGxUqouRTzd0PItA,got,Node,food
Node,u-O4Dim1eKErdBdKWUGpMxvQ,asked_for,Node,raita
Node,Decor,was,Node,decent
Node,service,is,Node,good
Node,b-UaMq3DUhtkoZ5WCEQm2T9g,has_menu,Node,yogurt
Node,yogurt,was,Node,good
Node,food,is,Node,great
Node,u-m66JEwIVUq_uQU06nWFHYA,ordered,Node,biryani
Node,u-m66JEwIVUq_uQU06nWFHYA,has,Node,curry
Node,b-UaMq3DUhtkoZ5WCEQm2T9g,has_menu,Node,curry
Node,curry,was,Node,cold
Node,Food,is,Node,good
Node,price,is,Node,ready
Node,b-UaMq3DUhtkoZ5WCEQm2T9g,has_menu,Node,chicken_qourma
Node,chicken_qourma,lacked,Node,taste
Node,briyani,has,Node,chicken_qourma
Node,price,is,Node,reasonable
Node,Staff,is,Node,decent
Node,b-UaMq3DUhtkoZ5WCEQm2T9g,has_menu,Node,Silver_Spoon
Node,Silver_Spoon,has,Node,food
Node,food,is,Node,good
Node,Yesterday,was,Node,fine
Node,u-pv8KCVEQ-nP9qyDP7YtXcw,ordered,Node,biryani Nihari
Node,u-pv8KCVEQ-nP9qyDP7YtXcw,has,Node,liking
Node,food,is,Node,tasty
Node,u-auxU8_xmF9Bi-sRD962_cA,recommend,Node,Silver_Spoon
Node,Price,is,Node,hard
Node,Babu,is,Node,better
Node,Indians,flock,Node,Silver_Spoon
Node,b-UaMq3DUhtkoZ5WCEQm2T9g,has_menu,Node,butter_chicken
Node,butter_chicken,is,Node,authentic
Node,food,is,Node,delicious
Node,b-P4h8kgy_48oE9vCHJc4BCQ,has_menu,Node,naan
Node,naan,is,Node,good
Node,u-FRnNgOvEWJvxo7h9np3RSw,ordered,Node,Kabab_Rolls
Node,u-FRnNgOvEWJvxo7h9np3RSw,has,Node,roll
Node,b-P4h8kgy_48oE9vCHJc4BCQ,has_menu,Node,Silver_Spoon
Node,Silver_Spoon,has,Node,food
Node,u--9RU4LuI_TfYgv9rBijJoQ,care_for,Node,customer_service
Node,food,is,Node,good
Node,u-5loLFO6EKKU_0czmJ0djEA,ordered,Node,Naan
Node,u-5loLFO6EKKU_0czmJ0djEA,ordered_from,Node,Silver_Spoon
Node,food,is,Node,food
Node,food,is,Node,decent
Node,u-U5YQX_vMl_xQy8EQDqlNQQ,got,Node,Chicken_Biryani
Node,owners,were,Node,cheap
Node,customer_service,is,Node,taste
Node,b-P4h8kgy_48oE9vCHJc4BCQ,has_menu,Node,Silver_Spoon
Node,Silver_Spoon,has,Node,customer_service
Node,taste,is,Node,good
Node,u-i-gDfcrFLVhrNhBCUAhFpg,had,Node,Biryani
Node,b-P4h8kgy_48oE9vCHJc4BCQ,has_menu,Node,Biryani
Node,Biryani,was,Node,amazing
Node,b-P4h8kgy_48oE9vCHJc4BCQ,has_menu,Node,fish
Node,fish,was,Node,great
Node,b-P4h8kgy_48oE9vCHJc4BCQ,has_menu,Node,chicken_malai_boti
Node,chicken_malai_boti,was,Node,amazing
Node,b-P4h8kgy_48oE9vCHJc4BCQ,has_menu,Node,Kadai_Chicken
Node,Kadai_Chicken,was,Node,good
Node,u-QOk29S8eOtu94j1uTpmsuQ,choose,Node,Butter_chicken
Node,b-P4h8kgy_48oE9vCHJc4BCQ,has_menu,Node,Silver_Spoon
Node,Silver_Spoon,give,Node,food
Node,u-QOk29S8eOtu94j1uTpmsuQ,has,Node,Curry_Dish
Node,u-QOk29S8eOtu94j1uTpmsuQ,are,Node,broke
Node,b-P4h8kgy_48oE9vCHJc4BCQ,has_menu,Node,Butter_chicken
Node,Butter_chicken,is,Node,good
Node,Service,is,Node,friendly
Node,u-EpRIX7o1AC0JeQgwbYVbwQ,recommend,Node,biryani
Node,b-P4h8kgy_48oE9vCHJc4BCQ,has_menu,Node,Silver_Spoon
Node,Silver_Spoon,has,Node,chicken_biryani
Node,Silver_Spoon,has,Node,biryani
Node,b-P4h8kgy_48oE9vCHJc4BCQ,has_menu,Node,chicken_biryani
Node,chicken_biryani,was,Node,fresh
Node,Staff,is,Node,slow
Node,Food,is,Node,great
Node,u-5KuLnYyRHAeVkwsB1Iglug,take,Node,Beef_Samosa
Node,u-5KuLnYyRHAeVkwsB1Iglug,has,Node,Beef_Samosa
Node,b-P4h8kgy_48oE9vCHJc4BCQ,has_menu,Node,Silver_Spoon
Node,Silver_Spoon,is,Node,clean
Node,b-P4h8kgy_48oE9vCHJc4BCQ,has_menu,Node,Silver_Spoon
Node,Silver_Spoon,has,Node,Haleem
Node,b-P4h8kgy_48oE9vCHJc4BCQ,has_menu,Node,Haleem
Node,Haleem,was,Node,horrible
Node,food,is,Node,good
Node,b-P4h8kgy_48oE9vCHJc4BCQ,has_menu,Node,tandoori
Node,tandoori,were,Node,fine
Node,u-UGXxwHQCIMyvbBpn-ZDNDA,love,Node,lamb
Node,u-UGXxwHQCIMyvbBpn-ZDNDA,going_to,Node,Silver_Spoon
Node,b-P4h8kgy_48oE9vCHJc4BCQ,has_menu,Node,Silver_Spoon
Node,Silver_Spoon,has,Node,lollipop_chicken
Node,Silver_Spoon,has,Node,lamb
Node,u-9pwWm2KOTjjK8Sfq3TB9YQ,go_for,Node,biryani goat curry
Node,u-9pwWm2KOTjjK8Sfq3TB9YQ,has,Node,menu
Node,b-P4h8kgy_48oE9vCHJc4BCQ,has_menu,Node,Silver_Spoon
Node,Silver_Spoon,is,Node,consistent
Node,service,is,Node,inefficient
Node,staff,is,Node,rude
Node,b-P4h8kgy_48oE9vCHJc4BCQ,has_menu,Node,biryani
Node,biryani,speaks_for,Node,biryani
Node,b-P4h8kgy_48oE9vCHJc4BCQ,has_menu,Node,Silver_Spoon
Node,Silver_Spoon,has,Node,biryani
Node,u-q9ZzaDBNs72WXqKkwELBNA,called,Node,Silver_Spoon
Node,b-P4h8kgy_48oE9vCHJc4BCQ,has_menu,Node,Silver_Spoon
Node,Silver_Spoon,left,Node,one
Node,u-q9ZzaDBNs72WXqKkwELBNA,ordered,Node,karahi_chicken
Node,Silver_Spoon,has,Node,service
Node,b-P4h8kgy_48oE9vCHJc4BCQ,has_menu,Node,karahi_chicken
Node,karahi_chicken,was,Node,available
Node,u-ru2Sp_BdKZF-rnAQdt2g6w,had,Node,Channa_Masala
Node,b-P4h8kgy_48oE9vCHJc4BCQ,has_menu,Node,Palak_Paneer
Node,Palak_Paneer,was,Node,good
Node,u-vrmKjuRXl57PZr3NdyqOGQ,picked,Node,variety
Node,b-P4h8kgy_48oE9vCHJc4BCQ,has_menu,Node,Silver_Spoon
Node,Silver_Spoon,make,Node,biryani
Node,Silver_Spoon,is,Node,clean
Node,Silver_Spoon,is,Node,better
Node,Food,is,Node,terrible
Node,b-P4h8kgy_48oE9vCHJc4BCQ,has_menu,Node,Naan
Node,Naan,are,Node,stale
Node,b-P4h8kgy_48oE9vCHJc4BCQ,has_menu,Node,chicken_biryani
Node,chicken_biryani,was,Node,horrible
Node,u-2SeI7d6epQoFyGUzrPkzUw,cancel,Node,naan
Node,b-P4h8kgy_48oE9vCHJc4BCQ,has_menu,Node,Silver_Spoon
Node,Silver_Spoon,is,Node,painful
Node,food,is,Node,ready
Node,b-P4h8kgy_48oE9vCHJc4BCQ,has_menu,Node,Silver_Spoon
Node,Silver_Spoon,send,Node,staff
Node,Silver_Spoon,has,Node,staff
Node,Silver_Spoon,has,Node,bread
Node,parking,is,Node,easy
