subject,relation,object
u-X6wbOm865HPjS94-yMXT9Q,VISIT{count:1},b-BoiAZQB9AHRvazM055GFOw
u-X6wbOm865HPjS94-yMXT9Q,RATE{star:5.0},b-BoiAZQB9AHRvazM055GFOw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-YShvlXK8Yemp6kF4JFWTIw
u-owjOkU0v0mchVD-1Ngj4Ig,WRITE_REVIEW{date:2018-08-30 00:12:44},r-YShvlXK8Yemp6kF4JFWTIw
u-owjOkU0v0mchVD-1Ngj4Ig,VISIT{count:1},b-BoiAZQB9AHRvazM055GFOw
u-owjOkU0v0mchVD-1Ngj4Ig,RATE{star:3.0},b-BoiAZQB9AHRvazM055GFOw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-pDShi3VB_N40TXnfHvQBJg
u-T1F_rFrOHmJwCxVYzH1Bmg,WRITE_REVIEW{date:2018-10-01 03:20:17},r-pDShi3VB_N40TXnfHvQBJg
u-T1F_rFrOHmJwCxVYzH1Bmg,VISIT{count:1},b-BoiAZQB9AHRvazM055GFOw
u-T1F_rFrOHmJwCxVYzH1Bmg,RATE{star:5.0},b-BoiAZQB9AHRvazM055GFOw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-qdxXgtbZCuR9_DURJcaCTQ
u-GvoVAsQ9SW1ZnvicqT6Mcw,WRITE_REVIEW{date:2018-10-01 00:41:59},r-qdxXgtbZCuR9_DURJcaCTQ
u-GvoVAsQ9SW1ZnvicqT6Mcw,VISIT{count:1},b-BoiAZQB9AHRvazM055GFOw
u-GvoVAsQ9SW1ZnvicqT6Mcw,RATE{star:3.0},b-BoiAZQB9AHRvazM055GFOw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-unYTpAGanP_9mnjy89DtAQ
u-I-KJH-Zpc6DB4BEMC-WDPA,WRITE_REVIEW{date:2018-05-24 22:46:55},r-unYTpAGanP_9mnjy89DtAQ
u-I-KJH-Zpc6DB4BEMC-WDPA,VISIT{count:1},b-BoiAZQB9AHRvazM055GFOw
u-I-KJH-Zpc6DB4BEMC-WDPA,RATE{star:1.0},b-BoiAZQB9AHRvazM055GFOw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-MhiDZEcVRFZgeFqf2CWidQ
u-qgj11QoS-qvrVBcQL7p9JA,WRITE_REVIEW{date:2018-06-25 03:40:24},r-MhiDZEcVRFZgeFqf2CWidQ
u-qgj11QoS-qvrVBcQL7p9JA,VISIT{count:1},b-BoiAZQB9AHRvazM055GFOw
u-qgj11QoS-qvrVBcQL7p9JA,RATE{star:5.0},b-BoiAZQB9AHRvazM055GFOw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-Z7T0bt1pJnsalyudnj5tMw
u-D1q2udKikeOvcry36WegHQ,WRITE_REVIEW{date:2018-05-16 17:25:18},r-Z7T0bt1pJnsalyudnj5tMw
u-D1q2udKikeOvcry36WegHQ,VISIT{count:1},b-BoiAZQB9AHRvazM055GFOw
u-D1q2udKikeOvcry36WegHQ,RATE{star:1.0},b-BoiAZQB9AHRvazM055GFOw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-cFerfuHO1L_Ld0BRr_iv1g
u-8CBeJclABbwsU1aVVsppfA,WRITE_REVIEW{date:2018-08-22 01:51:21},r-cFerfuHO1L_Ld0BRr_iv1g
u-8CBeJclABbwsU1aVVsppfA,VISIT{count:1},b-BoiAZQB9AHRvazM055GFOw
u-8CBeJclABbwsU1aVVsppfA,RATE{star:4.0},b-BoiAZQB9AHRvazM055GFOw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-NvCjbOkDxEFTJUtiM39F3Q
u-K6VLCkpvkDtrvVL2v9N4Wg,WRITE_REVIEW{date:2018-07-03 01:55:20},r-NvCjbOkDxEFTJUtiM39F3Q
u-K6VLCkpvkDtrvVL2v9N4Wg,VISIT{count:1},b-BoiAZQB9AHRvazM055GFOw
u-K6VLCkpvkDtrvVL2v9N4Wg,RATE{star:5.0},b-BoiAZQB9AHRvazM055GFOw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r--F1_JnWAe1oKYOvzKAF5JQ
u-IrG8nrO5npF3SYonkAXIEQ,WRITE_REVIEW{date:2018-08-22 19:45:03},r--F1_JnWAe1oKYOvzKAF5JQ
u-IrG8nrO5npF3SYonkAXIEQ,VISIT{count:1},b-BoiAZQB9AHRvazM055GFOw
u-IrG8nrO5npF3SYonkAXIEQ,RATE{star:1.0},b-BoiAZQB9AHRvazM055GFOw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-GVGeXo4RK2CaCfzrmILnnQ
u-Aw6jIheWC5vO5B08B-dZJQ,WRITE_REVIEW{date:2018-05-24 04:56:46},r-GVGeXo4RK2CaCfzrmILnnQ
u-Aw6jIheWC5vO5B08B-dZJQ,VISIT{count:1},b-BoiAZQB9AHRvazM055GFOw
u-Aw6jIheWC5vO5B08B-dZJQ,RATE{star:5.0},b-BoiAZQB9AHRvazM055GFOw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-FHdQ7NqdrB1MCKjQI6p-kg
u-RIbetEfjGK5ScINQlIsrbw,WRITE_REVIEW{date:2018-05-02 20:50:31},r-FHdQ7NqdrB1MCKjQI6p-kg
u-RIbetEfjGK5ScINQlIsrbw,VISIT{count:1},b-BoiAZQB9AHRvazM055GFOw
u-RIbetEfjGK5ScINQlIsrbw,RATE{star:5.0},b-BoiAZQB9AHRvazM055GFOw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-1pVRE55hPVqhmgzyIQ3Jcw
u-Tcoc6k-y2Yd9KG1npX682g,WRITE_REVIEW{date:2018-05-23 03:08:45},r-1pVRE55hPVqhmgzyIQ3Jcw
u-Tcoc6k-y2Yd9KG1npX682g,VISIT{count:1},b-BoiAZQB9AHRvazM055GFOw
u-Tcoc6k-y2Yd9KG1npX682g,RATE{star:5.0},b-BoiAZQB9AHRvazM055GFOw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-yEvJMIRWAPg0UViNO3uF5A
u-1uA9fkT8tC4iWVFyTPqxZA,WRITE_REVIEW{date:2018-08-23 06:05:53},r-yEvJMIRWAPg0UViNO3uF5A
u-1uA9fkT8tC4iWVFyTPqxZA,VISIT{count:1},b-BoiAZQB9AHRvazM055GFOw
u-1uA9fkT8tC4iWVFyTPqxZA,RATE{star:5.0},b-BoiAZQB9AHRvazM055GFOw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-AhHWdKVQ0XSMVSPxsGZfWw
u-1YCJNdeLB7QjrO8eprZRtA,WRITE_REVIEW{date:2018-09-13 03:50:39},r-AhHWdKVQ0XSMVSPxsGZfWw
u-1YCJNdeLB7QjrO8eprZRtA,VISIT{count:1},b-BoiAZQB9AHRvazM055GFOw
u-1YCJNdeLB7QjrO8eprZRtA,RATE{star:5.0},b-BoiAZQB9AHRvazM055GFOw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-tdJAmANJ92_I7WJ8V7zWIA
u-dP2ZTw39Vt9ErCXucG9h4Q,WRITE_REVIEW{date:2018-05-24 20:38:58},r-tdJAmANJ92_I7WJ8V7zWIA
u-dP2ZTw39Vt9ErCXucG9h4Q,VISIT{count:1},b-BoiAZQB9AHRvazM055GFOw
u-dP2ZTw39Vt9ErCXucG9h4Q,RATE{star:5.0},b-BoiAZQB9AHRvazM055GFOw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-0GBRtx4XZm2f5YZEzoo8OQ
u-FeOKgKth9KLADXQIWs3YEg,WRITE_REVIEW{date:2018-12-03 22:03:08},r-0GBRtx4XZm2f5YZEzoo8OQ
u-FeOKgKth9KLADXQIWs3YEg,VISIT{count:1},b-BoiAZQB9AHRvazM055GFOw
u-FeOKgKth9KLADXQIWs3YEg,RATE{star:5.0},b-BoiAZQB9AHRvazM055GFOw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-wfBCV0cWeABKYtVFW3FZEg
u-63pmkUSbcjGZukZNmfxsZg,WRITE_REVIEW{date:2018-09-24 04:45:58},r-wfBCV0cWeABKYtVFW3FZEg
u-63pmkUSbcjGZukZNmfxsZg,VISIT{count:1},b-BoiAZQB9AHRvazM055GFOw
u-63pmkUSbcjGZukZNmfxsZg,RATE{star:5.0},b-BoiAZQB9AHRvazM055GFOw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-Uhpi8krrorpHsTxVFiLntw
u-lF_EPZ-LL1Z1EP3mSMR_ug,WRITE_REVIEW{date:2018-04-18 03:07:45},r-Uhpi8krrorpHsTxVFiLntw
u-lF_EPZ-LL1Z1EP3mSMR_ug,VISIT{count:1},b-BoiAZQB9AHRvazM055GFOw
u-lF_EPZ-LL1Z1EP3mSMR_ug,RATE{star:5.0},b-BoiAZQB9AHRvazM055GFOw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-rO4xWBqe1LmO8oDKgv-lVg
u-olilkogLmuKWp00F_8Au3g,WRITE_REVIEW{date:2018-05-05 03:36:28},r-rO4xWBqe1LmO8oDKgv-lVg
u-olilkogLmuKWp00F_8Au3g,VISIT{count:1},b-BoiAZQB9AHRvazM055GFOw
u-olilkogLmuKWp00F_8Au3g,RATE{star:5.0},b-BoiAZQB9AHRvazM055GFOw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-3CtCn-BefTjmaYpRTPSnLg
u-ETaklAfYfOys6QOz_rJ5Yg,WRITE_REVIEW{date:2018-08-02 21:43:57},r-3CtCn-BefTjmaYpRTPSnLg
u-ETaklAfYfOys6QOz_rJ5Yg,VISIT{count:1},b-BoiAZQB9AHRvazM055GFOw
u-ETaklAfYfOys6QOz_rJ5Yg,RATE{star:5.0},b-BoiAZQB9AHRvazM055GFOw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-jYqhsntIMQA_dGBXztnqMw
u-jJZBOcorV8TQIZam4EUKQA,WRITE_REVIEW{date:2018-12-04 08:08:30},r-jYqhsntIMQA_dGBXztnqMw
u-jJZBOcorV8TQIZam4EUKQA,VISIT{count:1},b-BoiAZQB9AHRvazM055GFOw
u-jJZBOcorV8TQIZam4EUKQA,RATE{star:5.0},b-BoiAZQB9AHRvazM055GFOw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-fwl2LjV1ITese4eMvBLGNg
u-LT836QnQtq3FhntKQ71J2w,WRITE_REVIEW{date:2018-04-26 02:11:31},r-fwl2LjV1ITese4eMvBLGNg
u-LT836QnQtq3FhntKQ71J2w,VISIT{count:1},b-BoiAZQB9AHRvazM055GFOw
u-LT836QnQtq3FhntKQ71J2w,RATE{star:5.0},b-BoiAZQB9AHRvazM055GFOw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-eTrfrNVH-acY0VEOwY5P6g
u-kFxUTucJzwiQnMsCOOb-eg,WRITE_REVIEW{date:2018-08-22 19:50:25},r-eTrfrNVH-acY0VEOwY5P6g
u-kFxUTucJzwiQnMsCOOb-eg,VISIT{count:1},b-BoiAZQB9AHRvazM055GFOw
u-kFxUTucJzwiQnMsCOOb-eg,RATE{star:1.0},b-BoiAZQB9AHRvazM055GFOw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-1pvY3aBfl6bCQPHlCq5Lqg
u-oQhNPQA9D4TwDx4HPCA27Q,WRITE_REVIEW{date:2018-07-02 17:22:36},r-1pvY3aBfl6bCQPHlCq5Lqg
u-oQhNPQA9D4TwDx4HPCA27Q,VISIT{count:1},b-BoiAZQB9AHRvazM055GFOw
u-oQhNPQA9D4TwDx4HPCA27Q,RATE{star:5.0},b-BoiAZQB9AHRvazM055GFOw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-7C-iGu9gmbE5fa4_Uf6vfQ
u-yA2SGDZ8xuHU5PlCizMmSw,WRITE_REVIEW{date:2018-09-13 21:55:12},r-7C-iGu9gmbE5fa4_Uf6vfQ
u-yA2SGDZ8xuHU5PlCizMmSw,VISIT{count:1},b-BoiAZQB9AHRvazM055GFOw
u-yA2SGDZ8xuHU5PlCizMmSw,RATE{star:5.0},b-BoiAZQB9AHRvazM055GFOw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-QfkOkc2M2HKnb0F4hNtKtg
u-7q1EFKcjUTQhUrmjY2ZRkw,WRITE_REVIEW{date:2018-05-10 21:59:49},r-QfkOkc2M2HKnb0F4hNtKtg
u-7q1EFKcjUTQhUrmjY2ZRkw,VISIT{count:1},b-BoiAZQB9AHRvazM055GFOw
u-7q1EFKcjUTQhUrmjY2ZRkw,RATE{star:5.0},b-BoiAZQB9AHRvazM055GFOw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-xUrMUNCK5w0yEk4E6jTzXg
u-F1_WWxCjdHhMKBjPS9ljvQ,WRITE_REVIEW{date:2018-07-11 21:19:06},r-xUrMUNCK5w0yEk4E6jTzXg
u-F1_WWxCjdHhMKBjPS9ljvQ,VISIT{count:1},b-BoiAZQB9AHRvazM055GFOw
u-F1_WWxCjdHhMKBjPS9ljvQ,RATE{star:4.0},b-BoiAZQB9AHRvazM055GFOw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-44op7Soh8QWVbzLo76ozlg
u-2l5Pt9zUT1NI9309L-AGgg,WRITE_REVIEW{date:2018-11-02 23:08:35},r-44op7Soh8QWVbzLo76ozlg
u-2l5Pt9zUT1NI9309L-AGgg,VISIT{count:1},b-BoiAZQB9AHRvazM055GFOw
u-2l5Pt9zUT1NI9309L-AGgg,RATE{star:4.0},b-BoiAZQB9AHRvazM055GFOw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-_VqVELjrSM9-gKhfrJdlEA
u-yqDixbt-4M-9dL0OYjbN5w,WRITE_REVIEW{date:2018-09-26 02:32:12},r-_VqVELjrSM9-gKhfrJdlEA
u-yqDixbt-4M-9dL0OYjbN5w,VISIT{count:1},b-BoiAZQB9AHRvazM055GFOw
u-yqDixbt-4M-9dL0OYjbN5w,RATE{star:5.0},b-BoiAZQB9AHRvazM055GFOw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-2A0dA3ojeIHvN_hgHvqEkA
u-w8x9hM10vLnZGsm41GnSJg,WRITE_REVIEW{date:2018-05-18 19:45:19},r-2A0dA3ojeIHvN_hgHvqEkA
u-w8x9hM10vLnZGsm41GnSJg,VISIT{count:1},b-BoiAZQB9AHRvazM055GFOw
u-w8x9hM10vLnZGsm41GnSJg,RATE{star:5.0},b-BoiAZQB9AHRvazM055GFOw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-b4pdIC8-hlydJ9xIyPydBQ
u-rGOusjvx8gg5SzNk4d3jig,WRITE_REVIEW{date:2018-05-13 01:55:27},r-b4pdIC8-hlydJ9xIyPydBQ
u-rGOusjvx8gg5SzNk4d3jig,VISIT{count:1},b-BoiAZQB9AHRvazM055GFOw
u-rGOusjvx8gg5SzNk4d3jig,RATE{star:5.0},b-BoiAZQB9AHRvazM055GFOw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-b-s3eLGE3n4TrDGDznutYA
u-nrUQRMx6K-KJnoC15rMO2g,WRITE_REVIEW{date:2018-12-31 18:01:39},r-b-s3eLGE3n4TrDGDznutYA
u-nrUQRMx6K-KJnoC15rMO2g,VISIT{count:1},b-BoiAZQB9AHRvazM055GFOw
u-nrUQRMx6K-KJnoC15rMO2g,RATE{star:1.0},b-BoiAZQB9AHRvazM055GFOw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-BH7Sf8XdwpFyD0tkfiHwtA
u-L7I8V10Ea7Fs3cb_cQRzGw,WRITE_REVIEW{date:2018-10-11 03:03:09},r-BH7Sf8XdwpFyD0tkfiHwtA
u-L7I8V10Ea7Fs3cb_cQRzGw,VISIT{count:1},b-BoiAZQB9AHRvazM055GFOw
u-L7I8V10Ea7Fs3cb_cQRzGw,RATE{star:5.0},b-BoiAZQB9AHRvazM055GFOw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-JF8mIvYVeQvig925f8WfaA
u-9NXhh39zgPuz_8GEt3i3UQ,WRITE_REVIEW{date:2018-06-19 04:05:14},r-JF8mIvYVeQvig925f8WfaA
u-9NXhh39zgPuz_8GEt3i3UQ,VISIT{count:1},b-BoiAZQB9AHRvazM055GFOw
u-9NXhh39zgPuz_8GEt3i3UQ,RATE{star:5.0},b-BoiAZQB9AHRvazM055GFOw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-5buHKCmUvH3NLjEbmhrl1Q
u-KPrKmiwOSy_OuYMz75kW6A,WRITE_REVIEW{date:2018-09-26 20:02:18},r-5buHKCmUvH3NLjEbmhrl1Q
u-KPrKmiwOSy_OuYMz75kW6A,VISIT{count:1},b-BoiAZQB9AHRvazM055GFOw
u-KPrKmiwOSy_OuYMz75kW6A,RATE{star:5.0},b-BoiAZQB9AHRvazM055GFOw
b-BoiAZQB9AHRvazM055GFOw,LOCATED_IN,Las_Vegas-United_States
Las_Vegas-United_States,LOCATED_IN,United_States
b-xYpAg60oZVbOtSYgrOKBgQ,HAS_CATEGORY,Nightlife
b-xYpAg60oZVbOtSYgrOKBgQ,HAS_CATEGORY,Buffets
b-xYpAg60oZVbOtSYgrOKBgQ,HAS_CATEGORY,Indian
b-xYpAg60oZVbOtSYgrOKBgQ,HAS_CATEGORY,Bars
b-xYpAg60oZVbOtSYgrOKBgQ,HAS_REVIEW,r-5_pJp8RFDwEum63_oxuXlA
u-4iGLmf-RR69KhpjIk-EMPw,WRITE_REVIEW{date:2018-12-01 20:21:06},r-5_pJp8RFDwEum63_oxuXlA
u-4iGLmf-RR69KhpjIk-EMPw,VISIT{count:1},b-xYpAg60oZVbOtSYgrOKBgQ
u-4iGLmf-RR69KhpjIk-EMPw,RATE{star:4.0},b-xYpAg60oZVbOtSYgrOKBgQ
b-xYpAg60oZVbOtSYgrOKBgQ,HAS_REVIEW,r-2qotv2VTgX-ISH9OWClT9Q
u-iK4cN_BEMWuA0PFBrTOZMg,WRITE_REVIEW{date:2019-01-05 18:41:05},r-2qotv2VTgX-ISH9OWClT9Q
u-iK4cN_BEMWuA0PFBrTOZMg,VISIT{count:1},b-xYpAg60oZVbOtSYgrOKBgQ
u-iK4cN_BEMWuA0PFBrTOZMg,RATE{star:3.0},b-xYpAg60oZVbOtSYgrOKBgQ
b-xYpAg60oZVbOtSYgrOKBgQ,HAS_REVIEW,r-iwOMS1n3YMWMDh1BGf3TXg
u-7iuTimE5BS7aRsknKvWwKw,WRITE_REVIEW{date:2018-10-06 18:52:14},r-iwOMS1n3YMWMDh1BGf3TXg
u-7iuTimE5BS7aRsknKvWwKw,VISIT{count:1},b-xYpAg60oZVbOtSYgrOKBgQ
u-7iuTimE5BS7aRsknKvWwKw,RATE{star:5.0},b-xYpAg60oZVbOtSYgrOKBgQ
b-xYpAg60oZVbOtSYgrOKBgQ,HAS_REVIEW,r-fk4NpXWaM11w6MMp6aGcdQ
u-2K50D1mnCCO1sLcsABEQlw,WRITE_REVIEW{date:2019-04-19 18:22:16},r-fk4NpXWaM11w6MMp6aGcdQ
u-2K50D1mnCCO1sLcsABEQlw,VISIT{count:1},b-xYpAg60oZVbOtSYgrOKBgQ
u-2K50D1mnCCO1sLcsABEQlw,RATE{star:4.0},b-xYpAg60oZVbOtSYgrOKBgQ
b-xYpAg60oZVbOtSYgrOKBgQ,HAS_REVIEW,r-1Vpk-rK9vdLCE510UX6_bg
u-D1sFmPCZvbCJaHDWlkNLgw,WRITE_REVIEW{date:2018-12-17 17:43:25},r-1Vpk-rK9vdLCE510UX6_bg
u-D1sFmPCZvbCJaHDWlkNLgw,VISIT{count:1},b-xYpAg60oZVbOtSYgrOKBgQ
u-D1sFmPCZvbCJaHDWlkNLgw,RATE{star:5.0},b-xYpAg60oZVbOtSYgrOKBgQ
b-xYpAg60oZVbOtSYgrOKBgQ,HAS_REVIEW,r-TiP59otHzxVNmT-3IIfMng
u-jpJKUxtzVHMeGt-DA1l5PQ,WRITE_REVIEW{date:2019-01-26 16:09:57},r-TiP59otHzxVNmT-3IIfMng
u-jpJKUxtzVHMeGt-DA1l5PQ,VISIT{count:1},b-xYpAg60oZVbOtSYgrOKBgQ
u-jpJKUxtzVHMeGt-DA1l5PQ,RATE{star:5.0},b-xYpAg60oZVbOtSYgrOKBgQ
b-xYpAg60oZVbOtSYgrOKBgQ,HAS_REVIEW,r-zrTdEfU_VTleO-Ho9qogSQ
u-phri5KGECBoY5CXM7AGIQA,WRITE_REVIEW{date:2018-10-18 01:16:53},r-zrTdEfU_VTleO-Ho9qogSQ
u-phri5KGECBoY5CXM7AGIQA,VISIT{count:1},b-xYpAg60oZVbOtSYgrOKBgQ
u-phri5KGECBoY5CXM7AGIQA,RATE{star:5.0},b-xYpAg60oZVbOtSYgrOKBgQ
b-xYpAg60oZVbOtSYgrOKBgQ,HAS_REVIEW,r-3eU9QRFxtMgjRK4fPVWChg
u-0sxVTB8K-4KROlGhQBN7kw,WRITE_REVIEW{date:2018-11-28 00:45:25},r-3eU9QRFxtMgjRK4fPVWChg
u-0sxVTB8K-4KROlGhQBN7kw,VISIT{count:1},b-xYpAg60oZVbOtSYgrOKBgQ
u-0sxVTB8K-4KROlGhQBN7kw,RATE{star:5.0},b-xYpAg60oZVbOtSYgrOKBgQ
b-xYpAg60oZVbOtSYgrOKBgQ,HAS_REVIEW,r-SpRND-YoyVjdxS0gbVzGnw
u-Q6Dcxo3_lNCzkqK7J3FL7A,WRITE_REVIEW{date:2019-01-14 08:21:21},r-SpRND-YoyVjdxS0gbVzGnw
u-Q6Dcxo3_lNCzkqK7J3FL7A,VISIT{count:1},b-xYpAg60oZVbOtSYgrOKBgQ
u-Q6Dcxo3_lNCzkqK7J3FL7A,RATE{star:4.0},b-xYpAg60oZVbOtSYgrOKBgQ
b-xYpAg60oZVbOtSYgrOKBgQ,HAS_REVIEW,r-6gEeSVTkSkjhbeMpAdUNqA
u-oNHDgnRGZ1KkeTqBIFjBtw,WRITE_REVIEW{date:2019-02-11 20:24:07},r-6gEeSVTkSkjhbeMpAdUNqA
u-oNHDgnRGZ1KkeTqBIFjBtw,VISIT{count:1},b-xYpAg60oZVbOtSYgrOKBgQ
u-oNHDgnRGZ1KkeTqBIFjBtw,RATE{star:5.0},b-xYpAg60oZVbOtSYgrOKBgQ
b-xYpAg60oZVbOtSYgrOKBgQ,HAS_REVIEW,r-OW4ksW1mZM4PrCJxjIbcmw
u-Klxao-Rz-2_RA7LHnd5jag,WRITE_REVIEW{date:2018-10-02 15:21:37},r-OW4ksW1mZM4PrCJxjIbcmw
u-Klxao-Rz-2_RA7LHnd5jag,VISIT{count:1},b-xYpAg60oZVbOtSYgrOKBgQ
u-Klxao-Rz-2_RA7LHnd5jag,RATE{star:5.0},b-xYpAg60oZVbOtSYgrOKBgQ
b-xYpAg60oZVbOtSYgrOKBgQ,HAS_REVIEW,r-C9gbL4jU0CJtPvOOUaEh6Q
u-My4lpj7jhMnyajhRo5EiOg,WRITE_REVIEW{date:2018-12-18 19:32:52},r-C9gbL4jU0CJtPvOOUaEh6Q
u-My4lpj7jhMnyajhRo5EiOg,VISIT{count:1},b-xYpAg60oZVbOtSYgrOKBgQ
u-My4lpj7jhMnyajhRo5EiOg,RATE{star:5.0},b-xYpAg60oZVbOtSYgrOKBgQ
b-xYpAg60oZVbOtSYgrOKBgQ,HAS_REVIEW,r-BvCSJUVvydT2X4dYtaydLg
u-FGyF8-rkQT_teGYjlwgLGw,WRITE_REVIEW{date:2019-04-04 03:23:06},r-BvCSJUVvydT2X4dYtaydLg
u-FGyF8-rkQT_teGYjlwgLGw,VISIT{count:1},b-xYpAg60oZVbOtSYgrOKBgQ
u-FGyF8-rkQT_teGYjlwgLGw,RATE{star:5.0},b-xYpAg60oZVbOtSYgrOKBgQ
b-xYpAg60oZVbOtSYgrOKBgQ,HAS_REVIEW,r-z1vFMLTuqcOcT0B8zaAE0A
u-d-0GH8rqF3Mjih3jSuWqjg,WRITE_REVIEW{date:2018-10-13 04:36:33},r-z1vFMLTuqcOcT0B8zaAE0A
u-d-0GH8rqF3Mjih3jSuWqjg,VISIT{count:1},b-xYpAg60oZVbOtSYgrOKBgQ
u-d-0GH8rqF3Mjih3jSuWqjg,RATE{star:5.0},b-xYpAg60oZVbOtSYgrOKBgQ
b-xYpAg60oZVbOtSYgrOKBgQ,HAS_REVIEW,r-HLWxGR5eN89Igcl0O1I8CQ
u-aMzH2Ev7prWMJ1UMJlndCA,WRITE_REVIEW{date:2018-11-04 02:35:52},r-HLWxGR5eN89Igcl0O1I8CQ
u-aMzH2Ev7prWMJ1UMJlndCA,VISIT{count:1},b-xYpAg60oZVbOtSYgrOKBgQ
u-aMzH2Ev7prWMJ1UMJlndCA,RATE{star:4.0},b-xYpAg60oZVbOtSYgrOKBgQ
b-xYpAg60oZVbOtSYgrOKBgQ,HAS_REVIEW,r-b7lB2DrZIyxSK9YQYM_qvA
u-iXe4g1k1loYPJSD-BZ38Hw,WRITE_REVIEW{date:2018-10-04 04:28:20},r-b7lB2DrZIyxSK9YQYM_qvA
u-iXe4g1k1loYPJSD-BZ38Hw,VISIT{count:1},b-xYpAg60oZVbOtSYgrOKBgQ
u-iXe4g1k1loYPJSD-BZ38Hw,RATE{star:5.0},b-xYpAg60oZVbOtSYgrOKBgQ
b-xYpAg60oZVbOtSYgrOKBgQ,HAS_REVIEW,r-e0mreApPES6unZwxmnspBQ
u-kXufUeBbx4fZDXYRrG0uoA,WRITE_REVIEW{date:2018-11-02 03:41:51},r-e0mreApPES6unZwxmnspBQ
u-kXufUeBbx4fZDXYRrG0uoA,VISIT{count:1},b-xYpAg60oZVbOtSYgrOKBgQ
u-kXufUeBbx4fZDXYRrG0uoA,RATE{star:3.0},b-xYpAg60oZVbOtSYgrOKBgQ
b-xYpAg60oZVbOtSYgrOKBgQ,HAS_REVIEW,r-0mfOr7wS27bBAwIAfKHQVg
u-mUWmR4zmC-O1SQrmqhAxnw,WRITE_REVIEW{date:2018-10-27 20:28:05},r-0mfOr7wS27bBAwIAfKHQVg
u-mUWmR4zmC-O1SQrmqhAxnw,VISIT{count:1},b-xYpAg60oZVbOtSYgrOKBgQ
u-mUWmR4zmC-O1SQrmqhAxnw,RATE{star:5.0},b-xYpAg60oZVbOtSYgrOKBgQ
b-xYpAg60oZVbOtSYgrOKBgQ,HAS_REVIEW,r-EcaKzKCxLJkWylgk0Ast4w
u-HOKngwcMBbb8Sa-jl4ZzJw,WRITE_REVIEW{date:2018-12-04 07:02:31},r-EcaKzKCxLJkWylgk0Ast4w
u-HOKngwcMBbb8Sa-jl4ZzJw,VISIT{count:1},b-xYpAg60oZVbOtSYgrOKBgQ
u-HOKngwcMBbb8Sa-jl4ZzJw,RATE{star:4.0},b-xYpAg60oZVbOtSYgrOKBgQ
b-xYpAg60oZVbOtSYgrOKBgQ,HAS_REVIEW,r-fG9dGahpCpHtPh34VLoqLQ
u-kH-lz2SKD1VprBr8E9NOog,WRITE_REVIEW{date:2018-10-01 01:20:23},r-fG9dGahpCpHtPh34VLoqLQ
u-kH-lz2SKD1VprBr8E9NOog,VISIT{count:1},b-xYpAg60oZVbOtSYgrOKBgQ
u-kH-lz2SKD1VprBr8E9NOog,RATE{star:5.0},b-xYpAg60oZVbOtSYgrOKBgQ
b-xYpAg60oZVbOtSYgrOKBgQ,HAS_REVIEW,r-Cf8ctFV-Me21rrYUe0xndg
