,u_id,user_id,user_name,gender,age,fans,review_count,average_stars,friends,u_menus,r_id,rest_id,rest_name,postal_code,city,state,country,rest_rating,category,menus,aspects,rating,timestamp
2693,2546,u-JyKCie9noLFJeLKj_SbtTw,Maroula,1,25,2,37,4.46,[],"['Naan', 'Indian BBQ', 'Choolaah Salad', 'Mango Lassi']",74,b-oVuZtlCFg_zF090Nhtp0Ow,Choolaah Indian BBQ,15206,Pittsburgh,PA,United States,4.0,"['Vegan', 'Vegetarian', 'Indian', 'Gluten-Free']","['tikka masala', 'lentils', 'Naan', 'yellow daal', 'masala bowl', 'Choolaah Salad', 'Samosa Chat', 'chaat', 'Paneer wrap', 'biryani', 'paneer', 'Samosa', 'Masala Sauce', 'mango', 'Pav bhaji', 'sauce', 'paneer pieces', 'chicken dish', 'curry', 'Tikki masala', 'chicken', 'salmon', 'Mango Lassi', 'Indian BBQ', 'salad', 'mint ginger', 'mango lassi', 'Pav Bhaji', 'Mango lassi', 'salmon tikka', 'basmati rice', 'Sauce', 'naan', 'chutney bar', 'pot pie', 'lamb balls', 'choolah bowl', 'tandoor', 'rice', 'roti', 'lamb meatballs', 'lamb', 'tiki masala', 'tandoori veggies']","['Staff', 'Service', 'Food', 'Ambience', 'Menu', 'Decor', 'Taste', 'Price', 'Parking']",5.0,1528696707
2694,2547,u-vErmnVl-YKhmFFufbPLtvQ,Meems,0,18,1,82,4.1,[],['Dosa'],75,b-P4zWgzYzy03D9LeDTpKuDg,Guru Lukshmi,L5M 5H1,Mississauga,ON,Canada,4.5,"['Food', 'Indian', 'American (Traditional)']","['dinner', 'Chutney', 'Onion Rava Masala Dosa', 'Dosa', 'dosa', 'chocolate dosa', 'vada sambar', 'sambhar', 'crispy']","['Food', 'Staff', 'Service', 'Taste']",4.0,1328349089
2695,2548,u-JI4plEaLm5N8rxt8zpcJwA,jaspal,1,25,2,12,3.33,['u-AhoxHm569hH_PRkoegDwcA'],[],75,b-P4zWgzYzy03D9LeDTpKuDg,Guru Lukshmi,L5M 5H1,Mississauga,ON,Canada,4.5,"['Food', 'Indian', 'American (Traditional)']","['dinner', 'Chutney', 'Onion Rava Masala Dosa', 'Dosa', 'dosa', 'chocolate dosa', 'vada sambar', 'sambhar', 'crispy']","['Food', 'Staff', 'Service', 'Taste']",4.0,1288640205
2696,2549,u-B4Y-9YHke482_WPNgZCueA,Bernard,0,35,0,25,3.62,[],['dosa'],75,b-P4zWgzYzy03D9LeDTpKuDg,Guru Lukshmi,L5M 5H1,Mississauga,ON,Canada,4.5,"['Food', 'Indian', 'American (Traditional)']","['dinner', 'Chutney', 'Onion Rava Masala Dosa', 'Dosa', 'dosa', 'chocolate dosa', 'vada sambar', 'sambhar', 'crispy']","['Food', 'Staff', 'Service', 'Taste']",4.0,1315454864
2697,1522,u-rNF33cqDlZL7DBRecDduvA,Robin,0,18,0,13,4.69,[],"['Baigan Bhartha', 'breads']",75,b-P4zWgzYzy03D9LeDTpKuDg,Guru Lukshmi,L5M 5H1,Mississauga,ON,Canada,4.5,"['Food', 'Indian', 'American (Traditional)']","['dinner', 'Chutney', 'Onion Rava Masala Dosa', 'Dosa', 'dosa', 'chocolate dosa', 'vada sambar', 'sambhar', 'crispy']","['Food', 'Staff', 'Service', 'Taste']",4.0,1288538307
2698,1819,u-pDNAfi0DafmDw9fFYBrw-w,Gajen,1,45,0,13,2.77,[],[],75,b-P4zWgzYzy03D9LeDTpKuDg,Guru Lukshmi,L5M 5H1,Mississauga,ON,Canada,4.5,"['Food', 'Indian', 'American (Traditional)']","['dinner', 'Chutney', 'Onion Rava Masala Dosa', 'Dosa', 'dosa', 'chocolate dosa', 'vada sambar', 'sambhar', 'crispy']","['Food', 'Staff', 'Service', 'Taste']",5.0,1247596252
2699,2550,u-8Pfib70vxqJuaDQwFNL1tQ,Jessica,1,45,1,1,3.67,['u-0AnezUtzwmaeAYSMvDdLmg'],['Dosa'],75,b-P4zWgzYzy03D9LeDTpKuDg,Guru Lukshmi,L5M 5H1,Mississauga,ON,Canada,4.5,"['Food', 'Indian', 'American (Traditional)']","['dinner', 'Chutney', 'Onion Rava Masala Dosa', 'Dosa', 'dosa', 'chocolate dosa', 'vada sambar', 'sambhar', 'crispy']","['Food', 'Staff', 'Service', 'Taste']",5.0,1284292704
2700,2551,u-HAv4iHgSyMS4HKwl5hb98w,Eric,0,35,4,194,3.43,[],['Dosa'],75,b-P4zWgzYzy03D9LeDTpKuDg,Guru Lukshmi,L5M 5H1,Mississauga,ON,Canada,4.5,"['Food', 'Indian', 'American (Traditional)']","['dinner', 'Chutney', 'Onion Rava Masala Dosa', 'Dosa', 'dosa', 'chocolate dosa', 'vada sambar', 'sambhar', 'crispy']","['Food', 'Staff', 'Service', 'Taste']",5.0,1295803770
2701,2552,u-Ubi-MmSbwpa1L36rB6UY6A,Kam,0,25,0,25,3.0,[],[],75,b-P4zWgzYzy03D9LeDTpKuDg,Guru Lukshmi,L5M 5H1,Mississauga,ON,Canada,4.5,"['Food', 'Indian', 'American (Traditional)']","['dinner', 'Chutney', 'Onion Rava Masala Dosa', 'Dosa', 'dosa', 'chocolate dosa', 'vada sambar', 'sambhar', 'crispy']","['Food', 'Staff', 'Service', 'Taste']",4.0,1326679943
2702,2553,u-_zQcRmXIznTaxTqcGCJimw,Dharti,0,35,1,23,4.43,[],"['Chutney', 'chocolate dosa', 'dosa', 'sambhar']",75,b-P4zWgzYzy03D9LeDTpKuDg,Guru Lukshmi,L5M 5H1,Mississauga,ON,Canada,4.5,"['Food', 'Indian', 'American (Traditional)']","['dinner', 'Chutney', 'Onion Rava Masala Dosa', 'Dosa', 'dosa', 'chocolate dosa', 'vada sambar', 'sambhar', 'crispy']","['Food', 'Staff', 'Service', 'Taste']",5.0,1242031760
2703,2554,u-SxMBY64n31UHPjxzIastUg,Joanne,1,45,57,669,3.87,[],[],75,b-P4zWgzYzy03D9LeDTpKuDg,Guru Lukshmi,L5M 5H1,Mississauga,ON,Canada,4.5,"['Food', 'Indian', 'American (Traditional)']","['dinner', 'Chutney', 'Onion Rava Masala Dosa', 'Dosa', 'dosa', 'chocolate dosa', 'vada sambar', 'sambhar', 'crispy']","['Food', 'Staff', 'Service', 'Taste']",5.0,1310446386
2704,2555,u-0AnezUtzwmaeAYSMvDdLmg,Steven,0,35,4,93,3.81,['u-RUEFu7mB6ZMQK550xhnbdw'],"['vada sambar', 'Dosa']",75,b-P4zWgzYzy03D9LeDTpKuDg,Guru Lukshmi,L5M 5H1,Mississauga,ON,Canada,4.5,"['Food', 'Indian', 'American (Traditional)']","['dinner', 'Chutney', 'Onion Rava Masala Dosa', 'Dosa', 'dosa', 'chocolate dosa', 'vada sambar', 'sambhar', 'crispy']","['Food', 'Staff', 'Service', 'Taste']",4.0,1323702246
2705,2342,u-J56C7Dc9E7Q0mpMTJGW6Qw,Roma,1,18,44,444,3.29,[],[],75,b-P4zWgzYzy03D9LeDTpKuDg,Guru Lukshmi,L5M 5H1,Mississauga,ON,Canada,4.5,"['Food', 'Indian', 'American (Traditional)']","['dinner', 'Chutney', 'Onion Rava Masala Dosa', 'Dosa', 'dosa', 'chocolate dosa', 'vada sambar', 'sambhar', 'crispy']","['Food', 'Staff', 'Service', 'Taste']",5.0,1319306311
2706,76,u-RUEFu7mB6ZMQK550xhnbdw,Naureen,0,56,10,231,4.04,[],[],75,b-P4zWgzYzy03D9LeDTpKuDg,Guru Lukshmi,L5M 5H1,Mississauga,ON,Canada,4.5,"['Food', 'Indian', 'American (Traditional)']","['dinner', 'Chutney', 'Onion Rava Masala Dosa', 'Dosa', 'dosa', 'chocolate dosa', 'vada sambar', 'sambhar', 'crispy']","['Food', 'Staff', 'Service', 'Taste']",4.0,1300351649
2707,2556,u-RnkKZIKmP9adWDkntv_uaA,Sarah,1,56,1,24,3.54,[],[],76,b-f7RXwcus_-EOsR0q5ctVjw,Didar,H3W 2R9,Montréal,QC,Canada,4.5,['Indian'],"['tikka masala', 'butter chicken', 'lentils', 'Naan', 'Chicken tikka masala', 'Chicken Thali', 'chicken biryani', 'Chicken Vindaloo', 'beef korma', 'Chicken curry', 'tandoori shrimp', 'sauce', 'bread', 'Non-Veg Thali', 'Chana samosa', 'chicken', 'Chicken Tikka', 'wine', 'Pakora', 'soup', 'naan', 'Chicken Biryani', 'garlic naan', 'dinner', 'Daal Soup', 'vegetables', 'chicken tikka', 'lamb']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",5.0,1527507504
2708,2557,u-Ie8Eh9Osxb98EOUi85hXWg,Bommie,1,18,0,5,3.4,[],[],76,b-f7RXwcus_-EOsR0q5ctVjw,Didar,H3W 2R9,Montréal,QC,Canada,4.5,['Indian'],"['tikka masala', 'butter chicken', 'lentils', 'Naan', 'Chicken tikka masala', 'Chicken Thali', 'chicken biryani', 'Chicken Vindaloo', 'beef korma', 'Chicken curry', 'tandoori shrimp', 'sauce', 'bread', 'Non-Veg Thali', 'Chana samosa', 'chicken', 'Chicken Tikka', 'wine', 'Pakora', 'soup', 'naan', 'Chicken Biryani', 'garlic naan', 'dinner', 'Daal Soup', 'vegetables', 'chicken tikka', 'lamb']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",4.0,1486637015
2709,2558,u-_OkEXLN_5T9cMc3UFrLT9A,Lily,1,18,2,54,3.8,[],[],76,b-f7RXwcus_-EOsR0q5ctVjw,Didar,H3W 2R9,Montréal,QC,Canada,4.5,['Indian'],"['tikka masala', 'butter chicken', 'lentils', 'Naan', 'Chicken tikka masala', 'Chicken Thali', 'chicken biryani', 'Chicken Vindaloo', 'beef korma', 'Chicken curry', 'tandoori shrimp', 'sauce', 'bread', 'Non-Veg Thali', 'Chana samosa', 'chicken', 'Chicken Tikka', 'wine', 'Pakora', 'soup', 'naan', 'Chicken Biryani', 'garlic naan', 'dinner', 'Daal Soup', 'vegetables', 'chicken tikka', 'lamb']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",5.0,1465649899
2710,2559,u-YkBaano32ehwZj0jAy_aOA,Jason,0,35,3,167,2.5,[],"['Chicken tikka masala', 'garlic naan']",76,b-f7RXwcus_-EOsR0q5ctVjw,Didar,H3W 2R9,Montréal,QC,Canada,4.5,['Indian'],"['tikka masala', 'butter chicken', 'lentils', 'Naan', 'Chicken tikka masala', 'Chicken Thali', 'chicken biryani', 'Chicken Vindaloo', 'beef korma', 'Chicken curry', 'tandoori shrimp', 'sauce', 'bread', 'Non-Veg Thali', 'Chana samosa', 'chicken', 'Chicken Tikka', 'wine', 'Pakora', 'soup', 'naan', 'Chicken Biryani', 'garlic naan', 'dinner', 'Daal Soup', 'vegetables', 'chicken tikka', 'lamb']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",5.0,1511014642
2711,2560,u-2xFtQEr96FUtwQ48KsIvCQ,Sam,0,35,0,24,4.29,[],['bread'],76,b-f7RXwcus_-EOsR0q5ctVjw,Didar,H3W 2R9,Montréal,QC,Canada,4.5,['Indian'],"['tikka masala', 'butter chicken', 'lentils', 'Naan', 'Chicken tikka masala', 'Chicken Thali', 'chicken biryani', 'Chicken Vindaloo', 'beef korma', 'Chicken curry', 'tandoori shrimp', 'sauce', 'bread', 'Non-Veg Thali', 'Chana samosa', 'chicken', 'Chicken Tikka', 'wine', 'Pakora', 'soup', 'naan', 'Chicken Biryani', 'garlic naan', 'dinner', 'Daal Soup', 'vegetables', 'chicken tikka', 'lamb']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",5.0,1501345984
2712,2561,u-775ArA9kf7oSw6THF_eOiQ,Susan,1,45,2,95,3.46,[],[],76,b-f7RXwcus_-EOsR0q5ctVjw,Didar,H3W 2R9,Montréal,QC,Canada,4.5,['Indian'],"['tikka masala', 'butter chicken', 'lentils', 'Naan', 'Chicken tikka masala', 'Chicken Thali', 'chicken biryani', 'Chicken Vindaloo', 'beef korma', 'Chicken curry', 'tandoori shrimp', 'sauce', 'bread', 'Non-Veg Thali', 'Chana samosa', 'chicken', 'Chicken Tikka', 'wine', 'Pakora', 'soup', 'naan', 'Chicken Biryani', 'garlic naan', 'dinner', 'Daal Soup', 'vegetables', 'chicken tikka', 'lamb']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",3.0,1532763014
2713,2562,u-WE_mkPYJQoFOoNEVfSiGAw,Fred,0,35,0,3,4.67,[],['Chicken Tikka'],76,b-f7RXwcus_-EOsR0q5ctVjw,Didar,H3W 2R9,Montréal,QC,Canada,4.5,['Indian'],"['tikka masala', 'butter chicken', 'lentils', 'Naan', 'Chicken tikka masala', 'Chicken Thali', 'chicken biryani', 'Chicken Vindaloo', 'beef korma', 'Chicken curry', 'tandoori shrimp', 'sauce', 'bread', 'Non-Veg Thali', 'Chana samosa', 'chicken', 'Chicken Tikka', 'wine', 'Pakora', 'soup', 'naan', 'Chicken Biryani', 'garlic naan', 'dinner', 'Daal Soup', 'vegetables', 'chicken tikka', 'lamb']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",5.0,1468678066
2714,2563,u-14aUQOxANsr1SN4GvEUm8g,Gab,1,35,0,4,3.0,[],"['tandoori shrimp', 'wine']",76,b-f7RXwcus_-EOsR0q5ctVjw,Didar,H3W 2R9,Montréal,QC,Canada,4.5,['Indian'],"['tikka masala', 'butter chicken', 'lentils', 'Naan', 'Chicken tikka masala', 'Chicken Thali', 'chicken biryani', 'Chicken Vindaloo', 'beef korma', 'Chicken curry', 'tandoori shrimp', 'sauce', 'bread', 'Non-Veg Thali', 'Chana samosa', 'chicken', 'Chicken Tikka', 'wine', 'Pakora', 'soup', 'naan', 'Chicken Biryani', 'garlic naan', 'dinner', 'Daal Soup', 'vegetables', 'chicken tikka', 'lamb']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",5.0,1536350750
2715,2564,u-7EDlw6THZ5viaF-P6Y_CEA,Bhavin,1,18,0,8,4.13,[],['Chicken Vindaloo'],76,b-f7RXwcus_-EOsR0q5ctVjw,Didar,H3W 2R9,Montréal,QC,Canada,4.5,['Indian'],"['tikka masala', 'butter chicken', 'lentils', 'Naan', 'Chicken tikka masala', 'Chicken Thali', 'chicken biryani', 'Chicken Vindaloo', 'beef korma', 'Chicken curry', 'tandoori shrimp', 'sauce', 'bread', 'Non-Veg Thali', 'Chana samosa', 'chicken', 'Chicken Tikka', 'wine', 'Pakora', 'soup', 'naan', 'Chicken Biryani', 'garlic naan', 'dinner', 'Daal Soup', 'vegetables', 'chicken tikka', 'lamb']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",5.0,1479992054
2716,2565,u-9gX29q0kEr2L35YmCgz4pw,Yogesh,0,25,1,21,3.77,[],[],76,b-f7RXwcus_-EOsR0q5ctVjw,Didar,H3W 2R9,Montréal,QC,Canada,4.5,['Indian'],"['tikka masala', 'butter chicken', 'lentils', 'Naan', 'Chicken tikka masala', 'Chicken Thali', 'chicken biryani', 'Chicken Vindaloo', 'beef korma', 'Chicken curry', 'tandoori shrimp', 'sauce', 'bread', 'Non-Veg Thali', 'Chana samosa', 'chicken', 'Chicken Tikka', 'wine', 'Pakora', 'soup', 'naan', 'Chicken Biryani', 'garlic naan', 'dinner', 'Daal Soup', 'vegetables', 'chicken tikka', 'lamb']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",4.0,1459662177
2717,2566,u-K5nBbPNYMhFpTdcucG9a_g,Kathleen,1,56,0,3,5.0,[],"['Pakora', 'sauce']",76,b-f7RXwcus_-EOsR0q5ctVjw,Didar,H3W 2R9,Montréal,QC,Canada,4.5,['Indian'],"['tikka masala', 'butter chicken', 'lentils', 'Naan', 'Chicken tikka masala', 'Chicken Thali', 'chicken biryani', 'Chicken Vindaloo', 'beef korma', 'Chicken curry', 'tandoori shrimp', 'sauce', 'bread', 'Non-Veg Thali', 'Chana samosa', 'chicken', 'Chicken Tikka', 'wine', 'Pakora', 'soup', 'naan', 'Chicken Biryani', 'garlic naan', 'dinner', 'Daal Soup', 'vegetables', 'chicken tikka', 'lamb']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",5.0,1511633661
2718,2567,u-xDVaF_b3RhqinCyAb52LUw,Barry,0,25,0,7,2.57,[],['butter chicken'],76,b-f7RXwcus_-EOsR0q5ctVjw,Didar,H3W 2R9,Montréal,QC,Canada,4.5,['Indian'],"['tikka masala', 'butter chicken', 'lentils', 'Naan', 'Chicken tikka masala', 'Chicken Thali', 'chicken biryani', 'Chicken Vindaloo', 'beef korma', 'Chicken curry', 'tandoori shrimp', 'sauce', 'bread', 'Non-Veg Thali', 'Chana samosa', 'chicken', 'Chicken Tikka', 'wine', 'Pakora', 'soup', 'naan', 'Chicken Biryani', 'garlic naan', 'dinner', 'Daal Soup', 'vegetables', 'chicken tikka', 'lamb']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",4.0,1504525525
2719,2568,u-jMHlwDq5b2zqhV5TyyFKPA,Yojna,1,25,6,69,4.54,[],"['Chicken Thali', 'Naan']",76,b-f7RXwcus_-EOsR0q5ctVjw,Didar,H3W 2R9,Montréal,QC,Canada,4.5,['Indian'],"['tikka masala', 'butter chicken', 'lentils', 'Naan', 'Chicken tikka masala', 'Chicken Thali', 'chicken biryani', 'Chicken Vindaloo', 'beef korma', 'Chicken curry', 'tandoori shrimp', 'sauce', 'bread', 'Non-Veg Thali', 'Chana samosa', 'chicken', 'Chicken Tikka', 'wine', 'Pakora', 'soup', 'naan', 'Chicken Biryani', 'garlic naan', 'dinner', 'Daal Soup', 'vegetables', 'chicken tikka', 'lamb']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",5.0,1486202700
2720,2569,u-yD5npU0MGi1Q94HHTjHcBQ,Hiro,1,35,2,88,4.53,[],['butter chicken'],76,b-f7RXwcus_-EOsR0q5ctVjw,Didar,H3W 2R9,Montréal,QC,Canada,4.5,['Indian'],"['tikka masala', 'butter chicken', 'lentils', 'Naan', 'Chicken tikka masala', 'Chicken Thali', 'chicken biryani', 'Chicken Vindaloo', 'beef korma', 'Chicken curry', 'tandoori shrimp', 'sauce', 'bread', 'Non-Veg Thali', 'Chana samosa', 'chicken', 'Chicken Tikka', 'wine', 'Pakora', 'soup', 'naan', 'Chicken Biryani', 'garlic naan', 'dinner', 'Daal Soup', 'vegetables', 'chicken tikka', 'lamb']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",5.0,1516819816
2721,2570,u-eC7zSE8Mfbb13U6QQZyf5Q,Maxime,0,45,0,2,5.0,[],[],76,b-f7RXwcus_-EOsR0q5ctVjw,Didar,H3W 2R9,Montréal,QC,Canada,4.5,['Indian'],"['tikka masala', 'butter chicken', 'lentils', 'Naan', 'Chicken tikka masala', 'Chicken Thali', 'chicken biryani', 'Chicken Vindaloo', 'beef korma', 'Chicken curry', 'tandoori shrimp', 'sauce', 'bread', 'Non-Veg Thali', 'Chana samosa', 'chicken', 'Chicken Tikka', 'wine', 'Pakora', 'soup', 'naan', 'Chicken Biryani', 'garlic naan', 'dinner', 'Daal Soup', 'vegetables', 'chicken tikka', 'lamb']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",5.0,1481553179
2722,2571,u-cYrChYDCfkYafbDkSbLqtg,Roxanne,1,35,3,13,4.14,[],[],76,b-f7RXwcus_-EOsR0q5ctVjw,Didar,H3W 2R9,Montréal,QC,Canada,4.5,['Indian'],"['tikka masala', 'butter chicken', 'lentils', 'Naan', 'Chicken tikka masala', 'Chicken Thali', 'chicken biryani', 'Chicken Vindaloo', 'beef korma', 'Chicken curry', 'tandoori shrimp', 'sauce', 'bread', 'Non-Veg Thali', 'Chana samosa', 'chicken', 'Chicken Tikka', 'wine', 'Pakora', 'soup', 'naan', 'Chicken Biryani', 'garlic naan', 'dinner', 'Daal Soup', 'vegetables', 'chicken tikka', 'lamb']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",4.0,1506515137
2723,2572,u-CvUWPa1LyVk-RyQC6dQ4gg,Victoria,1,1,1,6,5.0,[],"['butter chicken', 'chicken biryani']",76,b-f7RXwcus_-EOsR0q5ctVjw,Didar,H3W 2R9,Montréal,QC,Canada,4.5,['Indian'],"['tikka masala', 'butter chicken', 'lentils', 'Naan', 'Chicken tikka masala', 'Chicken Thali', 'chicken biryani', 'Chicken Vindaloo', 'beef korma', 'Chicken curry', 'tandoori shrimp', 'sauce', 'bread', 'Non-Veg Thali', 'Chana samosa', 'chicken', 'Chicken Tikka', 'wine', 'Pakora', 'soup', 'naan', 'Chicken Biryani', 'garlic naan', 'dinner', 'Daal Soup', 'vegetables', 'chicken tikka', 'lamb']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",5.0,1506434004
2724,2573,u-vk2oHVeLHKz_opAj3kx9pg,Zenphic,1,45,1,42,4.16,[],[],76,b-f7RXwcus_-EOsR0q5ctVjw,Didar,H3W 2R9,Montréal,QC,Canada,4.5,['Indian'],"['tikka masala', 'butter chicken', 'lentils', 'Naan', 'Chicken tikka masala', 'Chicken Thali', 'chicken biryani', 'Chicken Vindaloo', 'beef korma', 'Chicken curry', 'tandoori shrimp', 'sauce', 'bread', 'Non-Veg Thali', 'Chana samosa', 'chicken', 'Chicken Tikka', 'wine', 'Pakora', 'soup', 'naan', 'Chicken Biryani', 'garlic naan', 'dinner', 'Daal Soup', 'vegetables', 'chicken tikka', 'lamb']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",5.0,1495307811
2725,2574,u-xz5-2fSiTyAzLybdB9tU7w,Nic,0,35,4,147,4.07,[],"['butter chicken', 'Daal Soup']",76,b-f7RXwcus_-EOsR0q5ctVjw,Didar,H3W 2R9,Montréal,QC,Canada,4.5,['Indian'],"['tikka masala', 'butter chicken', 'lentils', 'Naan', 'Chicken tikka masala', 'Chicken Thali', 'chicken biryani', 'Chicken Vindaloo', 'beef korma', 'Chicken curry', 'tandoori shrimp', 'sauce', 'bread', 'Non-Veg Thali', 'Chana samosa', 'chicken', 'Chicken Tikka', 'wine', 'Pakora', 'soup', 'naan', 'Chicken Biryani', 'garlic naan', 'dinner', 'Daal Soup', 'vegetables', 'chicken tikka', 'lamb']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",5.0,1530605939
2726,1976,u-AaNVt0_Y8q5h6O5Kmk5nMQ,Mari,1,56,3,255,2.92,[],['butter chicken'],76,b-f7RXwcus_-EOsR0q5ctVjw,Didar,H3W 2R9,Montréal,QC,Canada,4.5,['Indian'],"['tikka masala', 'butter chicken', 'lentils', 'Naan', 'Chicken tikka masala', 'Chicken Thali', 'chicken biryani', 'Chicken Vindaloo', 'beef korma', 'Chicken curry', 'tandoori shrimp', 'sauce', 'bread', 'Non-Veg Thali', 'Chana samosa', 'chicken', 'Chicken Tikka', 'wine', 'Pakora', 'soup', 'naan', 'Chicken Biryani', 'garlic naan', 'dinner', 'Daal Soup', 'vegetables', 'chicken tikka', 'lamb']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",4.0,1454854453
2727,2575,u-e9dm9VFdWeXwhCfNzvRBbg,David,0,18,0,2,4.5,[],"['chicken', 'beef korma']",76,b-f7RXwcus_-EOsR0q5ctVjw,Didar,H3W 2R9,Montréal,QC,Canada,4.5,['Indian'],"['tikka masala', 'butter chicken', 'lentils', 'Naan', 'Chicken tikka masala', 'Chicken Thali', 'chicken biryani', 'Chicken Vindaloo', 'beef korma', 'Chicken curry', 'tandoori shrimp', 'sauce', 'bread', 'Non-Veg Thali', 'Chana samosa', 'chicken', 'Chicken Tikka', 'wine', 'Pakora', 'soup', 'naan', 'Chicken Biryani', 'garlic naan', 'dinner', 'Daal Soup', 'vegetables', 'chicken tikka', 'lamb']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",5.0,1499973049
2728,2571,u-cYrChYDCfkYafbDkSbLqtg,Roxanne,1,35,3,13,4.14,[],[],76,b-f7RXwcus_-EOsR0q5ctVjw,Didar,H3W 2R9,Montréal,QC,Canada,4.5,['Indian'],"['tikka masala', 'butter chicken', 'lentils', 'Naan', 'Chicken tikka masala', 'Chicken Thali', 'chicken biryani', 'Chicken Vindaloo', 'beef korma', 'Chicken curry', 'tandoori shrimp', 'sauce', 'bread', 'Non-Veg Thali', 'Chana samosa', 'chicken', 'Chicken Tikka', 'wine', 'Pakora', 'soup', 'naan', 'Chicken Biryani', 'garlic naan', 'dinner', 'Daal Soup', 'vegetables', 'chicken tikka', 'lamb']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",5.0,1499330987
2729,2576,u-G1QG6IfLuE5uirU6PMo2dA,Em,1,35,2,15,3.31,[],[],76,b-f7RXwcus_-EOsR0q5ctVjw,Didar,H3W 2R9,Montréal,QC,Canada,4.5,['Indian'],"['tikka masala', 'butter chicken', 'lentils', 'Naan', 'Chicken tikka masala', 'Chicken Thali', 'chicken biryani', 'Chicken Vindaloo', 'beef korma', 'Chicken curry', 'tandoori shrimp', 'sauce', 'bread', 'Non-Veg Thali', 'Chana samosa', 'chicken', 'Chicken Tikka', 'wine', 'Pakora', 'soup', 'naan', 'Chicken Biryani', 'garlic naan', 'dinner', 'Daal Soup', 'vegetables', 'chicken tikka', 'lamb']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",3.0,1528449392
2730,573,u-wffnrXJoLppOlvNOZKU70A,Tamara,1,25,39,295,3.98,[],['naan bread'],76,b-f7RXwcus_-EOsR0q5ctVjw,Didar,H3W 2R9,Montréal,QC,Canada,4.5,['Indian'],"['tikka masala', 'butter chicken', 'lentils', 'Naan', 'Chicken tikka masala', 'Chicken Thali', 'chicken biryani', 'Chicken Vindaloo', 'beef korma', 'Chicken curry', 'tandoori shrimp', 'sauce', 'bread', 'Non-Veg Thali', 'Chana samosa', 'chicken', 'Chicken Tikka', 'wine', 'Pakora', 'soup', 'naan', 'Chicken Biryani', 'garlic naan', 'dinner', 'Daal Soup', 'vegetables', 'chicken tikka', 'lamb']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",5.0,1508589720
2731,2577,u-jXdnU8ONRIHVzhmDBvlmOQ,Ali,0,45,5,107,4.2,[],['lamb'],76,b-f7RXwcus_-EOsR0q5ctVjw,Didar,H3W 2R9,Montréal,QC,Canada,4.5,['Indian'],"['tikka masala', 'butter chicken', 'lentils', 'Naan', 'Chicken tikka masala', 'Chicken Thali', 'chicken biryani', 'Chicken Vindaloo', 'beef korma', 'Chicken curry', 'tandoori shrimp', 'sauce', 'bread', 'Non-Veg Thali', 'Chana samosa', 'chicken', 'Chicken Tikka', 'wine', 'Pakora', 'soup', 'naan', 'Chicken Biryani', 'garlic naan', 'dinner', 'Daal Soup', 'vegetables', 'chicken tikka', 'lamb']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",4.0,1518204682
2732,697,u-PVOtG_2eJOnJLoLmT_rQig,Shelvin,1,45,2,130,3.02,[],"['Samosa', 'Roti', 'kheer']",76,b-f7RXwcus_-EOsR0q5ctVjw,Didar,H3W 2R9,Montréal,QC,Canada,4.5,['Indian'],"['tikka masala', 'butter chicken', 'lentils', 'Naan', 'Chicken tikka masala', 'Chicken Thali', 'chicken biryani', 'Chicken Vindaloo', 'beef korma', 'Chicken curry', 'tandoori shrimp', 'sauce', 'bread', 'Non-Veg Thali', 'Chana samosa', 'chicken', 'Chicken Tikka', 'wine', 'Pakora', 'soup', 'naan', 'Chicken Biryani', 'garlic naan', 'dinner', 'Daal Soup', 'vegetables', 'chicken tikka', 'lamb']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",4.0,1482071314
